SAGE	sage	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
aura	avoir	VERB	O	O	O
donc	donc	ADV	O	O	O
en	en	ADP	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
porter	porter	VERB	O	O	O
que	que	ADV	O	O	O
douze	douze	PRON	O	O	O
plus	plus	ADP	O	O	O
trente	trente	NUM	O	O	O
-	-	NUM	O	O	O
quatre	quatre	NUM	O	O	O
,	,	PUNCT	O	O	O
soit	soit	ADV	O	O	O
quarante	quarante	NUM	O	O	O
-	-	NUM	O	O	O
six	six	NUM	O	O	O
kilos	kilo	NOUN	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
voyez	voir	VERB	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
malgré	malgré	ADP	O	O	O
la	le	DET	O	O	O
charge	charge	NOUN	O	O	O
du	de	ADP	O	O	O
scaphandre	scaphandre	NOUN	B-NOV	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
sentira	sentir	VERB	O	O	O
encore	encore	ADV	O	O	O
beaucoup	beaucoup	ADV	O	O	O
plus	plus	ADV	O	O	O
léger	léger	ADJ	O	O	O
que	que	SCONJ	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
vrai	vrai	ADJ	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
avez	avoir	AUX	O	O	O
tout	tout	PRON	O	O	O
prévu	prévoir	VERB	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
membres	membre	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
employèrent	employer	VERB	O	O	O
l'	le	DET	O	O	O
après	aprè	NOUN	O	O	O
-	-	NOUN	O	O	O
midi	midi	NOUN	O	O	O
à	à	ADP	O	O	O
faire	faire	AUX	O	O	O
visiter	visiter	VERB	O	O	O
à	à	ADP	O	O	O
tour	tour	NOUN	O	O	O
de	de	ADP	O	O	O
rôle	rôle	NOUN	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
à	à	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
passagers	passager	NOUN	O	O	O
du	de	ADP	O	O	O
Montgomery	montgomery	PROPN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
soir	soir	NOUN	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
referma	refermer	VERB	O	O	O
le	le	DET	O	O	O
capot	capot	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
devait	devoir	VERB	O	O	O
plus	plus	ADV	O	O	O
ouvrir	ouvrir	VERB	O	O	O
avant	avant	ADP	O	O	O
l'	le	DET	O	O	O
embarquement	embarquement	NOUN	O	O	O
des	de	ADP	O	O	O
explorateurs	explorateur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
le	le	DET	O	O	O
dîner	dîner	NOUN	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADJ	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
s'	se	PRON	O	O	O
accordait	accorder	VERB	O	O	O
à	à	ADP	O	O	O
dire	dire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
une	un	DET	O	O	O
expédition	expédition	NOUN	O	O	O
préparée	préparer	VERB	O	O	O
avec	avec	ADP	O	O	O
tant	tant	ADV	O	O	O
de	de	ADP	O	O	O
soin	soin	NOUN	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
décidément	décidément	ADV	O	O	O
pas	pas	ADV	O	O	O
échouer	échouer	VERB	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
avait	avoir	VERB	O	O	O
plus	plus	ADV	O	O	O
d'	de	DET	O	O	O
incrédules	incrédule	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
nuit	nuit	NOUN	O	O	O
venue	venir	VERB	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
passagers	passager	NOUN	O	O	O
s'	se	PRON	O	O	O
assirent	asseoir	VERB	O	O	O
par	par	ADP	O	O	O
groupes	groupe	NOUN	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
passerelle	passerelle	NOUN	O	O	O
pour	pour	ADP	O	O	O
rêver	rêver	VERB	O	O	O
sous	sou	ADP	O	O	O
le	le	DET	O	O	O
beau	beau	ADJ	O	O	O
ciel	ciel	NOUN	O	O	O
étoilé	étoilé	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
dommage	dommage	ADJ	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Madeleine	madeleine	PROPN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
lune	lune	NOUN	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
montre	montre	VERB	O	O	O
pas	pas	ADV	O	O	O
quand	quand	SCONJ	O	O	O
on	on	PRON	O	O	O
pense	penser	VERB	O	O	O
tellement	tellement	ADV	O	O	O
à	à	ADP	O	O	O
elle	lui	PRON	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Elle	lui	PRON	O	O	O
est	être	AUX	O	O	O
déjà	déjà	ADV	O	O	O
couchée	coucher	VERB	O	O	O
,	,	PUNCT	O	O	O
observa	observer	VERB	O	O	O
Dessoye	dessoye	PROPN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
elle	lui	PRON	O	O	O
est	être	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
dernier	dernier	ADJ	O	O	O
quartier	quartier	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
voulons	vouloir	VERB	O	O	O
partir	partir	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
après	après	ADP	O	O	O
la	le	DET	O	O	O
nouvelle	nouveau	ADJ	O	O	O
lune	lune	NOUN	O	O	O
pour	pour	ADP	O	O	O
arriver	arriver	VERB	O	O	O
sur	sur	ADP	O	O	O
notre	notre	DET	O	O	O
satellite	satellite	NOUN	O	O	O
au	au	ADP	O	O	O
lever	lever	NOUN	O	O	O
du	de	ADP	O	O	O
soleil	soleil	NOUN	O	O	O
.	.	PUNCT	O	O	O

REMPLAÇANT	remplaçant	ADJ	O	O	O

Le	le	DET	O	O	O
troisième	troisième	ADJ	O	O	O
jour	jour	NOUN	O	O	O
du	de	ADP	O	O	O
voyage	voyage	NOUN	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
eut	avoir	VERB	O	O	O
un	un	DET	O	O	O
accident	accident	NOUN	O	O	O
à	à	ADP	O	O	O
déplorer	déplorer	VERB	O	O	O
à	à	ADP	O	O	O
bord	bord	NOUN	O	O	O
du	de	ADP	O	O	O
Montgomery	montgomery	PROPN	O	O	O
.	.	PUNCT	O	O	O

Dessoye	dessoye	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
membre	membre	NOUN	O	O	O
français	français	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
,	,	PUNCT	O	O	O
tomba	tomber	VERB	O	O	O
si	si	ADV	O	O	O
malheureusement	malheureusement	ADV	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
escalier	escalier	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
passerelle	passerelle	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
cassa	casser	VERB	O	O	O
le	le	DET	O	O	O
poignet	poignet	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
croyait	croire	VERB	O	O	O
d'	de	ADP	O	O	O
abord	abord	NOUN	O	O	O
en	en	PRON	O	O	O
être	être	AUX	O	O	O
quitte	quitte	ADJ	O	O	O
pour	pour	ADP	O	O	O
une	un	DET	O	O	O
simple	simple	ADJ	O	O	O
foulure	foulure	NOUN	O	O	O
et	et	CCONJ	O	O	O
pouvoi	pouvoi	VERB	O	O	O
-	-	PRON	O	O	O
 	 	SPACE	O	O	O
tout	tout	ADV	O	O	O
de	de	ADP	O	O	O
même	même	ADV	O	O	O
partir	partir	VERB	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
le	le	DET	O	O	O
médecin	médecin	NOUN	O	O	O
du	de	ADP	O	O	O
bord	bord	NOUN	O	O	O
lui	luire	PRON	O	O	O
ôta	ôter	VERB	O	O	O
cette	ce	DET	O	O	O
illusion	illusion	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
en	en	PRON	O	O	O
avez	avoir	VERB	O	O	O
au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
pour	pour	ADP	O	O	O
deux	deux	NUM	O	O	O
mois	mois	NOUN	O	O	O
avant	avant	ADP	O	O	O
de	de	ADP	O	O	O
pouvoir	pouvoir	VERB	O	O	O
vous	vous	PRON	O	O	O
servir	servir	VERB	O	O	O
de	de	ADP	O	O	O
votre	votre	DET	O	O	O
main	main	NOUN	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
ces	ce	DET	O	O	O
conditions	condition	NOUN	O	O	O
,	,	PUNCT	O	O	O
Dessoye	dessoye	PROPN	O	O	O
n'	ne	ADV	O	O	O
aurait	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
qu'	que	ADV	O	O	O
encombrer	encombrer	VERB	O	O	O
ses	son	DET	O	O	O
camarades	camarade	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
obstiné	obstiner	VERB	O	O	O
à	à	ADP	O	O	O
partir	partir	VERB	O	O	O
tout	tout	ADV	O	O	O
de	de	ADP	O	O	O
même	même	ADV	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
le	le	PRON	O	O	O
comprenait	comprendre	VERB	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
désolé	désolé	ADJ	O	O	O
.	.	PUNCT	O	O	O

D'	de	ADP	O	O	O
abord	abord	NOUN	O	O	O
il	il	PRON	O	O	O
perdait	perdre	VERB	O	O	O
la	le	DET	O	O	O
prime	prime	NOUN	O	O	O
de	de	ADP	O	O	O
cent	cent	DET	O	O	O
mille	mille	DET	O	O	O
dollars	dollar	NOUN	O	O	O
que	que	PRON	O	O	O
le	le	DET	O	O	O
voyage	voyage	NOUN	O	O	O
aurait	avoir	AUX	O	O	O
dû	devoir	VERB	O	O	O
lui	luire	PRON	O	O	O
rapporter	rapporter	VERB	O	O	O
;	;	PUNCT	O	O	O

secondement	secondement	ADV	O	O	O
il	il	PRON	O	O	O
manquait	manquer	VERB	O	O	O
l'	le	DET	O	O	O
occasion	occasion	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
aventure	aventure	NOUN	O	O	O
passionnante	passionnant	ADJ	O	O	O
.	.	PUNCT	O	O	O

Enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
cela	celer	PRON	O	O	O
lui	luire	PRON	O	O	O
tenait	tenir	VERB	O	O	O
particulièrement	particulièrement	ADV	O	O	O
à	à	ADP	O	O	O
coeur	coeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
laissait	laisser	VERB	O	O	O
vacante	vacant	ADJ	O	O	O
la	le	DET	O	O	O
place	place	NOUN	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
été	être	AUX	O	O	O
réservée	réserver	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
représentant	représentant	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
France	france	PROPN	O	O	O
.	.	PUNCT	O	O	O

Brifaut	brifaut	PROPN	O	O	O
étant	être	AUX	O	O	O
venu	venir	VERB	O	O	O
lui	luire	PRON	O	O	O
exprimer	exprimer	VERB	O	O	O
sa	son	DET	O	O	O
sympathie	sympathie	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
lui	luire	PRON	O	O	O
dit	dire	VERB	O	O	O
:	:	PUNCT	O	O	O
UNE	un	DET	O	O	O
MISSION	mission	NOUN	O	O	O
INTERNATIONALE	international	ADJ	O	O	O
DANS	dans	ADP	O	O	O
LA	le	DET	O	O	O
LUNE	lune	NOUN	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
Pourquoi	pourquoi	ADV	O	O	O
ne	ne	ADV	O	O	O
me	me	PRON	O	O	O
remplaceriez	remplacer	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
pas	pas	ADV	O	O	O
?	?	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
êtes	être	AUX	O	O	O
jeune	jeune	ADJ	O	O	O
,	,	PUNCT	O	O	O
vigoureux	vigoureux	ADJ	O	O	O
;	;	PUNCT	O	O	O

vous	vous	PRON	O	O	O
avez	avoir	AUX	O	O	O
accompli	accomplir	VERB	O	O	O
plusieurs	plusieurs	DET	O	O	O
voyages	voyage	NOUN	O	O	O
d'	de	ADP	O	O	O
exploration	exploration	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
parlez	parler	VERB	O	O	O
l'	le	DET	O	O	O
anglais	anglais	NOUN	O	O	O
comme	comme	ADP	O	O	O
votre	votre	DET	O	O	O
langue	langue	NOUN	O	O	O
maternelle	maternel	ADJ	O	O	O
.	.	PUNCT	O	O	O

Partez	partir	VERB	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
lune	lune	NOUN	O	O	O
.	.	PUNCT	O	O	O

Voilà	voilà	VERB	O	O	O
une	un	DET	O	O	O
belle	bel	ADJ	O	O	O
occasion	occasion	NOUN	O	O	O
de	de	ADP	O	O	O
voir	voir	VERB	O	O	O
du	de	DET	O	O	O
pays	pays	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
vous	vous	PRON	O	O	O
enrichir	enrichir	VERB	O	O	O
.	.	PUNCT	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
demanderais	demander	VERB	O	O	O
pas	pas	ADV	O	O	O
mieux	mieux	ADV	O	O	O
,	,	PUNCT	O	O	O
répliqua	répliquer	VERB	O	O	O
Brifaut	brifaut	PROPN	O	O	O
,	,	PUNCT	O	O	O
s'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
dépendait	dépendre	VERB	O	O	O
que	que	ADV	O	O	O
de	de	ADP	O	O	O
moi	moi	PRON	O	O	O
!	!	PUNCT	O	O	O

mais	mais	CCONJ	O	O	O
jamais	jamais	ADV	O	O	O
ma	mon	DET	O	O	O
femme	femme	NOUN	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
consentira	consentir	VERB	O	O	O
.	.	PUNCT	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
Qui	qui	PRON	O	O	O
sait	savoir	VERB	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Allons	aller	VERB	O	O	O
la	le	PRON	O	O	O
trouver	trouver	VERB	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
deux	deux	NUM	O	O	O
hommes	homme	NOUN	O	O	O
rejoignirent	rejoindre	VERB	O	O	O
Madeleine	madeleine	PROPN	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
salon	salon	NOUN	O	O	O
du	de	ADP	O	O	O
Montgomery	montgomery	PROPN	O	O	O
.	.	PUNCT	O	O	O

Desssoye	desssoye	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
portait	porter	VERB	O	O	O
le	le	DET	O	O	O
bras	bras	NOUN	O	O	O
en	en	ADP	O	O	O
écharpe	écharpe	NOUN	O	O	O
,	,	PUNCT	O	O	O
exprima	exprimer	VERB	O	O	O
sa	son	DET	O	O	O
proposition	proposition	NOUN	O	O	O
.	.	PUNCT	O	O	O

Madeleine	madeleine	PROPN	O	O	O
jeta	jeter	VERB	O	O	O
les	le	DET	O	O	O
hauts	haut	ADJ	O	O	O
cris	cri	NOUN	O	O	O
.	.	PUNCT	O	O	O

-	-	PUNCT	O	O	O

Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
non	non	ADV	O	O	O
!	!	PUNCT	O	O	O

mon	mon	DET	O	O	O
mari	mari	NOUN	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
lancera	lancer	VERB	O	O	O
pas	pas	ADV	O	O	O
dans	dans	ADP	O	O	O
cette	ce	DET	O	O	O
folle	fou	ADJ	O	O	O
aventure	aventure	NOUN	O	O	O
.	.	PUNCT	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
risqua	risquer	VERB	O	O	O
René	rené	PROPN	O	O	O
,	,	PUNCT	O	O	O
tu	tu	PRON	O	O	O
as	avoir	AUX	O	O	O
reconnu	reconnaître	VERB	O	O	O
toi	toi	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
pouvait	pouvoir	VERB	O	O	O
pas	pas	ADV	O	O	O
douter	douter	VERB	O	O	O
du	de	ADP	O	O	O
succès	succès	NOUN	O	O	O
,	,	PUNCT	O	O	O
tant	tant	SCONJ	O	O	O
les	le	DET	O	O	O
précautions	précaution	NOUN	O	O	O
avaient	avoir	AUX	O	O	O
été	être	AUX	O	O	O
bien	bien	ADV	O	O	O
prises	prendre	VERB	O	O	O
.	.	PUNCT	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
N'	ne	ADV	O	O	O
empêche	empêcher	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
arriver	arriver	VERB	O	O	O
quelque	quelque	DET	O	O	O
chose	chose	NOUN	O	O	O
d'	de	ADP	O	O	O
imprévu	imprévu	ADJ	O	O	O
qui	qui	PRON	O	O	O
fasse	faire	AUX	O	O	O
tout	tout	PRON	O	O	O
rater	rater	VERB	O	O	O
.	.	PUNCT	O	O	O

Que	que	SCONJ	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
reste	reste	VERB	O	O	O
en	en	ADP	O	O	O
panne	panne	NOUN	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
lune	lune	NOUN	O	O	O
par	par	ADP	O	O	O
exemple	exemple	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
fini	fini	ADJ	O	O	O
.	.	PUNCT	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
Tout	tout	PRON	O	O	O
est	être	AUX	O	O	O
calculé	calculer	VERB	O	O	O
,	,	PUNCT	O	O	O
madame	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
observa	observer	VERB	O	O	O
Dessoye	dessoye	PROPN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
aura	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
panne	panne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Songez	songer	VERB	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
France	france	PROPN	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
plus	plus	ADV	O	O	O
représentée	représenter	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
.	.	PUNCT	O	O	O

Que	que	PRON	O	O	O
dira	dire	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
on	on	PRON	O	O	O
si	si	SCONJ	O	O	O
votre	votre	DET	O	O	O
mari	mari	NOUN	O	O	O
se	se	PRON	O	O	O
dérobe	dérober	VERB	O	O	O
?	?	PUNCT	O	O	O

Un	un	DET	O	O	O
Français	français	NOUN	O	O	O
aura	avoir	AUX	O	O	O
reculé	reculer	VERB	O	O	O
,	,	PUNCT	O	O	O
là	là	ADV	O	O	O
où	où	PRON	O	O	O
un	un	DET	O	O	O
Anglais	anglais	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Allemand	allemand	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Américain	américain	NOUN	O	O	O
ont	avoir	AUX	O	O	O
marché	marcher	VERB	O	O	O
sans	sans	ADP	O	O	O
trembler	trembler	VERB	O	O	O
!	!	PUNCT	O	O	O

Cet	ce	DET	O	O	O
argument	argument	NOUN	O	O	O
portait	porter	VERB	O	O	O
davantage	davantage	ADV	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
femme	femme	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
pourtant	pourtant	ADV	O	O	O
discuta	discuter	VERB	O	O	O
longtemps	longtemps	ADV	O	O	O
et	et	CCONJ	O	O	O
répandit	répandre	VERB	O	O	O
beaucoup	beaucoup	ADV	O	O	O
de	de	ADP	O	O	O
larmes	larme	NOUN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
la	le	DET	O	O	O
fin	fin	NOUN	O	O	O
elle	lui	PRON	O	O	O
déclara	déclarer	VERB	O	O	O
:	:	PUNCT	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
René	rené	PROPN	O	O	O
parte	partir	VERB	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
y	y	PRON	O	O	O
consens	consentir	VERB	O	O	O
;	;	PUNCT	O	O	O

mais	mais	CCONJ	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
condition	condition	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
m'	me	PRON	O	O	O
emmène	emmener	VERB	O	O	O
.	.	PUNCT	O	O	O

-	-	PUNCT	O	O	O
 	 	SPACE	O	O	O
Mais	mais	CCONJ	O	O	O
ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
possible	possible	ADJ	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
femme	femme	NOUN	O	O	O
!	!	PUNCT	O	O	O
...	...	PUNCT	O	O	O

-	-	PUNCT	O	O	O

Ta	ta	PROPN	O	O	O
,	,	PUNCT	O	O	O
ta	ton	PROPN	O	O	O
,	,	PUNCT	O	O	O
ta	ton	PROPN	O	O	O
!	!	PUNCT	O	O	O
du	de	ADP	O	O	O
moment	moment	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
aucun	aucun	DET	O	O	O
danger	danger	NOUN	O	O	O
,	,	PUNCT	O	O	O
(	(	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
vous	vous	PRON	O	O	O
qui	qui	PRON	O	O	O
le	le	PRON	O	O	O
dites	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
n'	ne	ADV	O	O	O
est	être	VERB	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
pas	pas	ADV	O	O	O
?	?	PUNCT	O	O	O
)	)	PUNCT	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
vois	voir	VERB	O	O	O
pas	pas	ADV	O	O	O
pourquoi	pourquoi	ADV	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
pourrais	pouvoir	VERB	O	O	O
pas	pas	ADV	O	O	O
faire	faire	VERB	O	O	O
partie	partie	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
expédition	expédition	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
femme	femme	NOUN	O	O	O
d'	de	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
rendra	rendre	VERB	O	O	O
de	de	DET	O	O	O
grands	grand	ADJ	O	O	O
services	service	NOUN	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
le	le	DET	O	O	O
ménage	ménage	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
cuisine	cuisine	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
soins	soin	NOUN	O	O	O
médicaux	médical	ADJ	O	O	O
;	;	PUNCT	O	O	O

je	je	PRON	O	O	O
remplirai	remplir	VERB	O	O	O
aussi	aussi	ADV	O	O	O
l'	le	DET	O	O	O
office	office	NOUN	O	O	O
de	de	ADP	O	O	O
secrétaire	secrétaire	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	PROPN	O	O	O
,	,	PUNCT	O	O	O
oui	oui	ADV	O	O	O
...	...	PUNCT	O	O	O
j'	je	PRON	O	O	O
entends	entendre	VERB	O	O	O
bien	bien	ADV	O	O	O
...	...	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
on	on	PRON	O	O	O
n'	ne	ADV	O	O	O
a	avoir	AUX	O	O	O
prévu	prévoir	VERB	O	O	O
de	de	DET	O	O	O
place	place	NOUN	O	O	O
que	que	ADV	O	O	O
pour	pour	ADP	O	O	O
dix	dix	NUM	O	O	O
passagers	passager	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
faudrait	falloir	VERB	O	O	O
vous	vous	PRON	O	O	O
réserver	réserver	VERB	O	O	O
un	un	DET	O	O	O
logement	logement	NOUN	O	O	O
particulier	particulier	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Bah	bah	PRON	O	O	O
!	!	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
guerre	guerre	NOUN	O	O	O
comme	comme	ADP	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
