Première	premier	ADJ	O	O	O
de	de	ADP	O	O	O
voix	voix	NOUN	O	O	O
ne	ne	ADV	O	O	O
lui	luire	PRON	O	O	O
parvint	parvenir	VERB	O	O	O
.	.	PUNCT	O	O	O

Ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
dissimulaient	dissimuler	VERB	O	O	O
là	là	ADV	O	O	O
-	-	NOUN	O	O	O
haut	haut	ADV	O	O	O
ne	ne	ADV	O	O	O
sortirent	sortir	VERB	O	O	O
point	point	ADV	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
retraites	retraite	NOUN	O	O	O
impénétrables	impénétrable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
bout	bout	NOUN	O	O	O
de	de	ADP	O	O	O
quelques	quelque	DET	O	O	O
minutes	minute	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
moitié	moitié	NOUN	O	O	O
du	de	ADP	O	O	O
pont	pont	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
écroula	écrouler	VERB	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
un	un	DET	O	O	O
grand	grand	ADJ	O	O	O
fracas	fracas	NOUN	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
jaillissement	jaillissement	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
étincelles	étincelle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
autre	autre	ADJ	O	O	O
moitié	moitié	NOUN	O	O	O
continua	continuer	VERB	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
consumer	consumer	VERB	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
tout	tout	DET	O	O	O
instant	instant	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
tombait	tomber	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
précipice	précipice	NOUN	O	O	O
un	un	DET	O	O	O
morceau	morceau	NOUN	O	O	O
de	de	ADP	O	O	O
poutre	poutre	NOUN	O	O	O
qui	qui	PRON	O	O	O
éclairait	éclairer	VERB	O	O	O
la	le	DET	O	O	O
profondeur	profondeur	NOUN	O	O	O
des	de	ADP	O	O	O
ténèbres	ténèbre	NOUN	O	O	O
.	.	PUNCT	O	O	O

À	à	ADP	O	O	O
chaque	chaque	DET	O	O	O
fois	fois	NOUN	O	O	O
,	,	PUNCT	O	O	O
Véronique	véronique	PROPN	O	O	O
éprouvait	éprouver	VERB	O	O	O
un	un	DET	O	O	O
soulagement	soulagement	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ses	son	DET	O	O	O
nerfs	nerf	NOUN	O	O	O
exaspérés	exaspérer	VERB	O	O	O
se	se	PRON	O	O	O
détendaient	détendre	VERB	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
sentiment	sentiment	NOUN	O	O	O
de	de	ADP	O	O	O
sécurité	sécurité	NOUN	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
envahissait	envahir	VERB	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
en	en	ADP	O	O	O
plus	plus	ADV	O	O	O
justifié	justifier	ADJ	O	O	O
à	à	ADP	O	O	O
mesure	mesure	NOUN	O	O	O
que	que	SCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
abîme	abîme	NOUN	O	O	O
devenait	devenir	VERB	O	O	O
plus	plus	ADV	O	O	O
large	large	ADJ	O	O	O
entre	entrer	ADP	O	O	O
elle	lui	PRON	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
ennemis	ennemi	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
elle	lui	PRON	O	O	O
resta	rester	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
kiosque	kiosque	NOUN	O	O	O
et	et	CCONJ	O	O	O
résolut	résoudre	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
y	y	PRON	O	O	O
attendre	attendre	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
aube	aube	NOUN	O	O	O
,	,	PUNCT	O	O	O
afin	afin	ADV	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
rendre	rendre	VERB	O	O	O
compte	compte	NOUN	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
aucune	aucun	DET	O	O	O
communication	communication	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
était	être	AUX	O	O	O
possible	possible	ADJ	O	O	O
désormais	désormais	ADV	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
brume	brume	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
accrut	accroître	VERB	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
obscurité	obscurité	NOUN	O	O	O
enveloppa	envelopper	VERB	O	O	O
toutes	tout	DET	O	O	O
choses	chose	NOUN	O	O	O
.	.	PUNCT	O	O	O

Vers	vers	ADP	O	O	O
le	le	DET	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
nuit	nuit	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
entendit	entendre	VERB	O	O	O
du	de	DET	O	O	O
bruit	bruit	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
autre	autre	ADJ	O	O	O
côté	côté	NOUN	O	O	O
,	,	PUNCT	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
haut	haut	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
colline	colline	NOUN	O	O	O
autant	autant	ADV	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
elle	lui	PRON	O	O	O
put	pouvoir	VERB	O	O	O
en	en	PRON	O	O	O
juger	juger	VERB	O	O	O
.	.	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
le	le	DET	O	O	O
bruit	bruit	NOUN	O	O	O
que	que	PRON	O	O	O
font	faire	VERB	O	O	O
les	le	DET	O	O	O
bûcherons	bûcheron	NOUN	O	O	O
en	en	ADP	O	O	O
abattant	abattre	VERB	O	O	O
des	un	DET	O	O	O
arbres	arbre	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
hache	hache	NOUN	O	O	O
frappait	frapper	VERB	O	O	O
régulièrement	régulièrement	ADV	O	O	O
dans	dans	ADP	O	O	O
des	un	DET	O	O	O
branches	branche	NOUN	O	O	O
que	que	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
on	on	PRON	O	O	O
achevait	achever	VERB	O	O	O
ensuite	ensuite	ADV	O	O	O
de	de	ADP	O	O	O
casser	casser	VERB	O	O	O
.	.	PUNCT	O	O	O

Véronique	véronique	PROPN	O	O	O
eut	avoir	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
idée	idée	NOUN	O	O	O
,	,	PUNCT	O	O	O
absurde	absurde	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
le	le	PRON	O	O	O
savait	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
ils	il	PRON	O	O	O
construisaient	construire	VERB	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	ADV	O	O	O
être	être	ADV	O	O	O
une	un	DET	O	O	O
passerelle	passerelle	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
elle	lui	PRON	O	O	O
serra	serrer	VERB	O	O	O
fortement	fortement	ADV	O	O	O
son	son	DET	O	O	O
fusil	fusil	NOUN	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
bout	bout	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
heure	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
crut	croire	VERB	O	O	O
percevoir	percevoir	VERB	O	O	O
des	un	DET	O	O	O
gémissements	gémissement	NOUN	O	O	O
et	et	CCONJ	O	O	O
même	même	ADV	O	O	O
un	un	DET	O	O	O
cri	cri	NOUN	O	O	O
étouffé	étouffer	VERB	O	O	O
,	,	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
,	,	PUNCT	O	O	O
assez	assez	ADV	O	O	O
longtemps	longtemps	ADV	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
froissements	froissement	NOUN	O	O	O
de	de	ADP	O	O	O
feuilles	feuille	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
allées	allée	NOUN	O	O	O
et	et	CCONJ	O	O	O
venues	venue	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
cessa	cesser	VERB	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
nouveau	nouveau	ADJ	O	O	O
ce	ce	PRON	O	O	O
fut	être	AUX	O	O	O
le	le	DET	O	O	O
grand	grand	ADJ	O	O	O
silence	silence	NOUN	O	O	O
où	où	PRON	O	O	O
se	se	PRON	O	O	O
confond	confondre	VERB	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
remue	remue	VERB	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
inquiète	inquiéter	VERB	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
frissonne	frissonner	VERB	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
vit	voir	VERB	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
espace	espace	NOUN	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
engourdissement	engourdissement	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fatigue	fatigue	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
faim	faim	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
commençait	commencer	VERB	O	O	O
à	à	ADP	O	O	O
la	le	PRON	O	O	O
faire	faire	AUX	O	O	O
souffrir	souffrir	VERB	O	O	O
,	,	PUNCT	O	O	O
laissait	laisser	VERB	O	O	O
peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
pensées	pensée	NOUN	O	O	O
à	à	ADP	O	O	O
Véronique	véronique	PROPN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
se	se	PRON	O	O	O
souvenait	souvenir	VERB	O	O	O
surtout	surtout	ADV	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
ayant	avoir	AUX	O	O	O
rapporté	rapporter	VERB	O	O	O
du	de	ADP	O	O	O
village	village	NOUN	O	O	O
aucune	aucun	DET	O	O	O
provision	provision	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
aurait	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
quoi	quoi	PRON	O	O	O
manger	manger	VERB	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
tourmentait	tourmenter	VERB	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
elle	lui	PRON	O	O	O
était	être	AUX	O	O	O
décidée	décider	VERB	O	O	O
,	,	PUNCT	O	O	O
dès	dès	ADP	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
brume	brume	NOUN	O	O	O
se	se	PRON	O	O	O
déchirerait	déchirer	VERB	O	O	O
–	–	PUNCT	O	O	O
et	et	CCONJ	O	O	O
cela	celer	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
tarder	tarder	VERB	O	O	O
–	–	PUNCT	O	O	O
à	à	ADP	O	O	O
allumer	allumer	VERB	O	O	O
de	de	DET	O	O	O
grands	grand	ADJ	O	O	O
feux	feu	NOUN	O	O	O
avec	avec	ADP	O	O	O
des	un	DET	O	O	O
bidons	bidon	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
essence	essence	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
songea	songer	VERB	O	O	O
même	même	ADV	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
meilleure	meilleur	ADJ	O	O	O
place	place	NOUN	O	O	O
serait	être	AUX	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
extrémité	extrémité	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
île	île	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
endroit	endroit	NOUN	O	O	O
où	où	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
élevait	élever	VERB	O	O	O
le	le	DET	O	O	O
dolmen	dolmen	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
soudain	soudain	ADV	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
idée	idée	NOUN	O	O	O
redoutable	redoutable	ADJ	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
assaillit	assaillir	VERB	O	O	O
:	:	PUNCT	O	O	O
n	ne	ADV	O	O	O
'	'	PRON	O	O	O
avait	avoir	AUX	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
pas	pas	ADV	O	O	O
oublié	oublier	VERB	O	O	O
sa	son	DET	O	O	O
boîte	boîte	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
allumettes	allumette	NOUN	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
pont	pont	NOUN	O	O	O
?	?	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
fouilla	fouiller	VERB	O	O	O
dans	dans	ADP	O	O	O
ses	son	DET	O	O	O
poches	poche	NOUN	O	O	O
et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
la	le	PRON	O	O	O
trouva	trouver	VERB	O	O	O
point	point	NOUN	O	O	O
.	.	PUNCT	O	O	O

Toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
recherches	recherche	NOUN	O	O	O
furent	être	AUX	O	O	O
inutiles	inutile	ADJ	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
cela	celer	PRON	O	O	O
non	non	ADV	O	O	O
plus	plus	ADV	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
fut	être	AUX	O	O	O
pas	pas	ADV	O	O	O
très	très	ADV	O	O	O
vivement	vivement	ADV	O	O	O
troublée	troubler	VERB	O	O	O
.	.	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
instant	instant	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
impression	impression	NOUN	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
elle	lui	PRON	O	O	O
avait	avoir	AUX	O	O	O
échappé	échapper	VERB	O	O	O
aux	à	ADP	O	O	O
attaques	attaque	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ennemi	ennemi	NOUN	O	O	O
la	le	PRON	O	O	O
comblait	combler	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
telle	tel	ADJ	O	O	O
joie	joie	NOUN	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
lui	luire	PRON	O	O	O
semblait	sembler	VERB	O	O	O
que	que	SCONJ	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
difficultés	difficulté	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
aplaniraient	aplanir	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
elles	lui	PRON	O	O	O
-	-	PRON	O	O	O
mêmes	même	PRON	O	O	O
.	.	PUNCT	O	O	O

Ainsi	ainsi	ADV	O	O	O
passèrent	passer	VERB	O	O	O
les	le	DET	O	O	O
heures	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
heures	heure	NOUN	O	O	O
infiniment	infiniment	ADV	O	O	O
longues	long	ADJ	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
brume	brume	NOUN	O	O	O
pénétrante	pénétrant	ADJ	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
froid	froid	NOUN	O	O	O
rendaient	rendre	VERB	O	O	O
plus	plus	ADV	O	O	O
pénibles	pénible	ADJ	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
approche	approche	NOUN	O	O	O
du	de	ADP	O	O	O
matin	matin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
une	un	DET	O	O	O
vague	vague	ADJ	O	O	O
lueur	lueur	NOUN	O	O	O
se	se	PRON	O	O	O
répandit	répandre	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
ciel	ciel	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
choses	chose	NOUN	O	O	O
sortirent	sortir	VERB	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ombre	ombre	NOUN	O	O	O
et	et	CCONJ	O	O	O
prirent	prendre	VERB	O	O	O
leurs	leur	DET	O	O	O
formes	forme	NOUN	O	O	O
réelles	réel	ADJ	O	O	O
.	.	PUNCT	O	O	O

Véronique	véronique	PROPN	O	O	O
vit	voir	VERB	O	O	O
alors	alors	ADV	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
toute	tout	ADJ	O	O	O
sa	son	DET	O	O	O
longueur	longueur	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
pont	pont	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
effondré	effondrer	VERB	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
intervalle	intervalle	NOUN	O	O	O
de	de	ADP	O	O	O
cinquante	cinquante	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
séparait	séparer	VERB	O	O	O
les	le	DET	O	O	O
deux	deux	NUM	O	O	O
îles	île	NOUN	O	O	O
que	que	PRON	O	O	O
reliait	relier	VERB	O	O	O
seulement	seulement	ADV	O	O	O
en	en	ADP	O	O	O
dessous	dessous	ADV	O	O	O
la	le	DET	O	O	O
crête	crête	NOUN	O	O	O
aiguë	aigu	ADJ	O	O	O
,	,	PUNCT	O	O	O
coupante	coupant	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
inabordable	inabordable	ADJ	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
falaise	falaise	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
était	être	AUX	O	O	O
sauvée	sauver	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
ayant	avoir	AUX	O	O	O
levé	lever	VERB	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
colline	colline	NOUN	O	O	O
opposée	opposer	ADJ	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
aperçut	apercevoir	VERB	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
en	en	ADP	O	O	O
haut	haut	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
pente	pente	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
spectacle	spectacle	NOUN	O	O	O
qui	qui	PRON	O	O	O
lui	luire	PRON	O	O	O
fit	faire	AUX	O	O	O
pousser	pousser	VERB	O	O	O
un	un	DET	O	O	O
cri	cri	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
horreur	horreur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Trois	trois	PRON	O	O	O
des	de	ADP	O	O	O
arbres	arbre	NOUN	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
avancés	avancé	ADJ	O	O	O
de	de	ADP	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
couronnaient	couronner	VERB	O	O	O
la	le	DET	O	O	O
colline	colline	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
appartenaient	appartenir	VERB	O	O	O
au	au	ADP	O	O	O
bois	bois	NOUN	O	O	O
du	de	ADP	O	O	O
Grand	grand	PROPN	O	O	O
-	-	PROPN	O	O	O
Chêne	chêne	PROPN	O	O	O
,	,	PUNCT	O	O	O
avaient	avoir	AUX	O	O	O
été	être	AUX	O	O	O
dépouillés	dépouiller	VERB	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
branches	branche	NOUN	O	O	O
inférieures	inférieur	ADJ	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
trois	trois	NUM	O	O	O
troncs	tronc	NOUN	O	O	O
dénudés	dénudé	ADJ	O	O	O
,	,	PUNCT	O	O	O
leurs	leur	DET	O	O	O
bras	bras	NOUN	O	O	O
écartelés	écarteler	VERB	O	O	O
et	et	CCONJ	O	O	O
ramenés	ramener	VERB	O	O	O
en	en	ADP	O	O	O
arrière	arrière	NOUN	O	O	O
,	,	PUNCT	O	O	O
leurs	leur	DET	O	O	O
jambes	jambe	NOUN	O	O	O
ficelées	ficeler	VERB	O	O	O
sous	sou	ADP	O	O	O
les	le	DET	O	O	O
haillons	haillon	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
jupes	jupe	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
cordes	corde	NOUN	O	O	O
passées	passer	VERB	O	O	O
sous	sou	ADP	O	O	O
leurs	leur	DET	O	O	O
têtes	tête	NOUN	O	O	O
livides	livide	ADJ	O	O	O
que	que	PRON	O	O	O
cachaient	cacher	VERB	O	O	O
à	à	ADP	O	O	O
moitié	moitié	NOUN	O	O	O
les	le	DET	O	O	O
ailes	aile	NOUN	O	O	O
noires	noir	ADJ	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
coiffes	coiffe	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
dressaient	dresser	VERB	O	O	O
les	le	DET	O	O	O
trois	trois	NUM	O	O	O
soeurs	soeur	NOUN	O	O	O
Archignat	archignat	PROPN	O	O	O
.	.	PUNCT	O	O	O

Elles	lui	PRON	O	O	O
étaient	être	AUX	O	O	O
crucifiées	crucifier	VERB	O	O	O
.	.	PUNCT	O	O	O

Chapitre	chapitre	NOUN	O	O	O
6	6	NUM	O	O	O
Tout	tout	NOUN	O	O	O
-	-	PUNCT	O	O	O
Va	aller	VERB	O	O	O
-	-	PROPN	O	O	O
Bien	bien	ADV	O	O	O
Toute	tout	ADJ	O	O	O
droite	droit	ADJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
se	se	PRON	O	O	O
retourner	retourner	VERB	O	O	O
vers	vers	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ignoble	ignoble	ADJ	O	O	O
vision	vision	NOUN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
se	se	PRON	O	O	O
soucier	soucier	VERB	O	O	O
de	de	ADP	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
pourrait	pouvoir	VERB	O	O	O
advenir	advenir	VERB	O	O	O
si	si	SCONJ	O	O	O
elle	lui	PRON	O	O	O
était	être	AUX	O	O	O
vue	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
marchant	marcher	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
pas	pas	NOUN	O	O	O
automatique	automatique	ADJ	O	O	O
et	et	CCONJ	O	O	O
raide	raide	ADJ	O	O	O
,	,	PUNCT	O	O	O
Véronique	véronique	PROPN	O	O	O
rentra	rentrer	VERB	O	O	O
au	au	ADP	O	O	O
Prieuré	prieuré	PROPN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
seul	seul	ADJ	O	O	O
but	but	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
seul	seul	ADJ	O	O	O
espoir	espoir	NOUN	O	O	O
la	le	PRON	O	O	O
soutenait	soutenir	VERB	O	O	O
:	:	PUNCT	O	O	O
quitter	quitter	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
île	île	NOUN	O	O	O
de	de	ADP	O	O	O
Sarek	sarek	PROPN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
était	être	AUX	O	O	O
comme	comme	ADP	O	O	O
saturée	saturer	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
horreur	horreur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
eût	avoir	AUX	O	O	O
avisé	aviser	VERB	O	O	O
trois	trois	NUM	O	O	O
cadavres	cadavre	NOUN	O	O	O
,	,	PUNCT	O	O	O
trois	trois	NUM	O	O	O
femmes	femme	NOUN	O	O	O
égorgées	égorger	VERB	O	O	O
ou	ou	CCONJ	O	O	O
fusillées	fusiller	VERB	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
même	même	ADV	O	O	O
pendues	pendre	VERB	O	O	O
,	,	PUNCT	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
elle	lui	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
eût	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
eu	avoir	VERB	O	O	O
cette	ce	DET	O	O	O
même	même	ADJ	O	O	O
sensation	sensation	NOUN	O	O	O
de	de	ADP	O	O	O
