Avant	avant	ADV	O	O	O
expériences	expérience	NOUN	O	O	O
in	in	X	O	O	O
anima	animer	X	O	O	O
vili	vili	PROPN	O	O	O

en	en	ADP	O	O	O
rapport	rapport	NOUN	O	O	O
avec	avec	ADP	O	O	O

les	le	DET	O	O	O
théories	théorie	NOUN	O	O	O

qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	PUNCT	O	O	O

a	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
aborder	aborder	VERB	O	O	O
dans	dans	ADP	O	O	O
ses	son	DET	O	O	O
remarquables	remarquable	ADJ	O	O	O
communications	communication	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
Nouvelle	nouveau	ADJ	O	O	O
Revue	revue	NOUN	O	O	O
d'	de	ADP	O	O	O
anatomie	anatomie	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
physiologie	physiologie	NOUN	O	O	O
humaine	humain	ADJ	O	O	O

…	…	PUNCT	O	O	O
Ces	ce	DET	O	O	O
théories	théorie	NOUN	O	O	O
posent	poser	VERB	O	O	O
nettement	nettement	ADV	O	O	O

la	le	DET	O	O	O
question	question	NOUN	O	O	O
:	:	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Où	où	ADV	O	O	O
finit	finir	VERB	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
?	?	PUNCT	O	O	O

où	où	ADV	O	O	O
la	le	DET	O	O	O
mort	mort	NOUN	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O

»	»	PUNCT	O	O	O

et	et	CCONJ	O	O	O
savez	savoir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
bien	bien	ADV	O	O	O
qu'	que	SCONJ	O	O	O
avec	avec	ADP	O	O	O
sa	son	DET	O	O	O
commence	commencer	VERB	O	O	O
restauration	restauration	NOUN	O	O	O
possible	possible	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
énergie	énergie	NOUN	O	O	O
utilisable	utilisable	ADJ	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
êtres	être	NOUN	O	O	O
vivants	vivant	ADJ	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
pouvons	pouvoir	VERB	O	O	O
envisager	envisager	VERB	O	O	O
supprimerons	supprimer	VERB	O	O	O
la	le	DET	O	O	O
mort	mort	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
le	le	DET	O	O	O
moment	moment	NOUN	O	O	O
où	où	PRON	O	O	O
nous	nous	PRON	O	O	O
–	–	PUNCT	O	O	O
Supprimer	supprimer	VERB	O	O	O
la	le	DET	O	O	O
mort	mort	NOUN	O	O	O
!	!	PUNCT	O	O	O

éclata	éclater	VERB	O	O	O
Mlle	mlle	NOUN	O	O	O
Barescat	barescat	PROPN	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
cri	cri	NOUN	O	O	O
plein	plein	ADJ	O	O	O
d'	de	ADP	O	O	O
espoir	espoir	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Oh	oh	INTJ	O	O	O
!	!	PUNCT	O	O	O
nous	nous	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
sommes	être	VERB	O	O	O
pas	pas	ADV	O	O	O
encore	encore	ADV	O	O	O
là	là	ADV	O	O	O
!	!	PUNCT	O	O	O

laissa	laisser	VERB	O	O	O
tomber	tomber	VERB	O	O	O
M.	m.	NOUN	O	O	O
Birouste	birouste	PROPN	O	O	O
en	en	ADP	O	O	O
manière	manière	NOUN	O	O	O
de	de	ADP	O	O	O
douche	douche	NOUN	O	O	O
froide	froid	ADJ	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Malheureusement	malheureusement	ADV	O	O	O
!	!	PUNCT	O	O	O
soupirèrent	soupirer	VERB	O	O	O
les	le	DET	O	O	O
autres	autre	ADJ	O	O	O
dames	dame	NOUN	O	O	O
.	.	PUNCT	O	O	O

loin	loin	ADV	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Que	que	PRON	O	O	O

–	–	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
qui	qui	PRON	O	O	O
sait	savoir	VERB	O	O	O
?	?	PUNCT	O	O	O

reprit	reprendre	VERB	O	O	O
M.	m.	NOUN	O	O	O
Birouste	birouste	PROPN	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
air	air	NOUN	O	O	O
inspiré	inspirer	VERB	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
sommes	être	VERB	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	ADV	O	O	O
être	être	ADV	O	O	O
pas	pas	ADV	O	O	O
si	si	SCONJ	O	O	O
faisons	faire	VERB	O	O	O
-	-	PRON	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
aujourd'hui	aujourd'hui	ADV	O	O	O
,	,	PUNCT	O	O	O
sinon	sinon	ADV	O	O	O
supprimer	supprimer	VERB	O	O	O
la	le	DET	O	O	O
mort	mort	NOUN	O	O	O
dans	dans	ADP	O	O	O
presque	presque	ADV	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
parties	party	NOUN	O	O	O
du	de	ADP	O	O	O
personnage	personnage	NOUN	O	O	O
humain	humain	ADJ	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O

La	le	DET	O	O	O
chirurgie	chirurgie	NOUN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
sa	son	DET	O	O	O
greffe	greffe	NOUN	O	O	O
des	de	ADP	O	O	O
organes	organe	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
des	de	ADP	O	O	O
chairs	chair	NOUN	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
refait	refaire	VERB	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
pas	pas	ADV	O	O	O
presque	presque	ADV	O	O	O
entièrement	entièrement	ADV	O	O	O
l'	le	DET	O	O	O
individu	individu	NOUN	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Cette	ce	DET	O	O	O
dernière	dernier	ADJ	O	O	O
guerre	guerre	NOUN	O	O	O
lui	luire	PRON	O	O	O
a	avoir	AUX	O	O	O
donné	donner	VERB	O	O	O
l'	le	DET	O	O	O
occasion	occasion	NOUN	O	O	O
,	,	PUNCT	O	O	O
hélas	héler	INTJ	O	O	O
!	!	PUNCT	O	O	O
de	de	ADP	O	O	O
refaire	refaire	VERB	O	O	O
des	un	DET	O	O	O
visages	visage	NOUN	O	O	O
entiers	entier	ADJ	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
mécanique	mécanique	NOUN	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
est	être	AUX	O	O	O
mêlée	mêler	VERB	O	O	O
et	et	CCONJ	O	O	O
une	un	DET	O	O	O
locomotion	locomotion	NOUN	O	O	O
artificielle	artificiel	ADJ	O	O	O
est	être	AUX	O	O	O
venue	venir	VERB	O	O	O
ajouter	ajouter	VERB	O	O	O
son	son	DET	O	O	O
miracle	miracle	NOUN	O	O	O
à	à	ADP	O	O	O
celui	celui	PRON	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
chirurgie	chirurgie	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Événement	événement	NOUN	O	O	O
inouï	inouï	ADJ	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
a	avoir	AUX	O	O	O
vu	voir	VERB	O	O	O
faire	faire	AUX	O	O	O
revivre	revivre	VERB	O	O	O
un	un	DET	O	O	O
coeur	coeur	NOUN	O	O	O
mort	mort	ADJ	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Comment	comment	ADV	O	O	O
cela	celer	PRON	O	O	O
?	?	PUNCT	O	O	O

Comment	comment	ADV	O	O	O
cela	celer	PRON	O	O	O
?	?	PUNCT	O	O	O

Ah	ah	INTJ	O	O	O
!	!	PUNCT	O	O	O

monsieur	monsieur	NOUN	O	O	O
Birouste	birouste	PROPN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
allez	aller	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
loin	loin	ADV	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Mlle	mlle	NOUN	O	O	O
Barescat	barescat	PROPN	O	O	O
,	,	PUNCT	O	O	O
haletante	haletant	ADJ	O	O	O
(	(	PUNCT	O	O	O
elle	lui	PRON	O	O	O
avait	avoir	VERB	O	O	O
souvent	souvent	ADV	O	O	O
des	un	DET	O	O	O
étouffements	étouffement	NOUN	O	O	O
et	et	CCONJ	O	O	O
était	être	AUX	O	O	O
persuadée	persuader	VERB	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
mourrait	mourir	VERB	O	O	O
du	de	ADP	O	O	O
coeur	coeur	NOUN	O	O	O
)	)	PUNCT	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Nullement	nullement	ADV	O	O	O
,	,	PUNCT	O	O	O
mademoiselle	mademoiselle	NOUN	O	O	O
…	…	PUNCT	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
façon	façon	NOUN	O	O	O
la	le	DET	O	O	O
plus	plus	ADV	O	O	O
simple	simple	ADJ	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
!	!	PUNCT	O	O	O

On	on	PRON	O	O	O
a	avoir	AUX	O	O	O
ouvert	ouvrir	VERB	O	O	O
un	un	DET	O	O	O
petit	petit	ADJ	O	O	O
volet	volet	NOUN	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
côtes	côte	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Ah	ah	PROPN	O	O	O
!	!	PUNCT	O	O	O
mon	mon	DET	O	O	O
Dieu	dieu	PROPN	O	O	O
!	!	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
vous	vous	PRON	O	O	O
appelez	appeler	VERB	O	O	O
cela	celer	PRON	O	O	O
simple	simple	ADJ	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
par	par	ADP	O	O	O
ce	ce	DET	O	O	O
volet	volet	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
chirurgien	chirurgien	NOUN	O	O	O
a	avoir	AUX	O	O	O
pratiqué	pratiquer	VERB	O	O	O
des	un	DET	O	O	O
pressions	pression	NOUN	O	O	O
rythmiques	rythmique	ADJ	O	O	O
qui	qui	PRON	O	O	O
ont	avoir	AUX	O	O	O
rétabli	rétablir	VERB	O	O	O
la	le	DET	O	O	O
circulation	circulation	NOUN	O	O	O
suspendue	suspendre	VERB	O	O	O
,	,	PUNCT	O	O	O
c'	ce	ADP	O	O	O
est	est	ADP	O	O	O
-	-	ADV	O	O	O
à	à	ADP	O	O	O
-	-	ADV	O	O	O
dire	dire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
a	avoir	AUX	O	O	O
ressuscité	ressusciter	VERB	O	O	O
le	le	DET	O	O	O
mort	mort	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Ah	ah	PROPN	O	O	O
!	!	PUNCT	O	O	O
mon	mon	DET	O	O	O
Dieu	dieu	PROPN	O	O	O
!	!	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
comme	comme	ADP	O	O	O
qui	qui	PRON	O	O	O
dirait	dire	VERB	O	O	O
Lazare	lazare	PROPN	O	O	O

!	!	PUNCT	O	O	O

soupira	soupirer	VERB	O	O	O
Mme	mme	NOUN	O	O	O
Camus	camus	PROPN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
cette	ce	DET	O	O	O
conversation	conversation	NOUN	O	O	O
«	«	PUNCT	O	O	O
médusait	méduser	VERB	O	O	O
»	»	PUNCT	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
On	on	PRON	O	O	O
a	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
mieux	mieux	ADV	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Ah	ah	INTJ	O	O	O
!	!	PUNCT	O	O	O

Ça	cela	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
possible	possible	ADJ	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Carel	carel	PROPN	O	O	O
!	!	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
avez	avoir	AUX	O	O	O
bien	bien	ADV	O	O	O
entendu	entendre	VERB	O	O	O
parler	parler	VERB	O	O	O
de	de	ADP	O	O	O
Carel	carel	PROPN	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Oui	oui	PROPN	O	O	O
!	!	PUNCT	O	O	O

oui	oui	SCONJ	O	O	O
:	:	PUNCT	O	O	O
Carel	carel	PROPN	O	O	O
!	!	PUNCT	O	O	O

Les	le	DET	O	O	O
journaux	journal	NOUN	O	O	O
en	en	PRON	O	O	O
ont	avoir	AUX	O	O	O
parlé	parler	VERB	O	O	O
…	…	PUNCT	O	O	O

–	–	PUNCT	O	O	O
L'	le	DET	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ceux	celui	PRON	O	O	O
pour	pour	ADP	O	O	O
qui	qui	PRON	O	O	O
les	le	DET	O	O	O
Américains	américain	NOUN	O	O	O
ont	avoir	AUX	O	O	O
créé	créer	VERB	O	O	O
l'	le	DET	O	O	O
Institut	institut	NOUN	O	O	O
Rockefeller	rockefeller	PROPN	O	O	O
!	!	PUNCT	O	O	O

Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
a	avoir	AUX	O	O	O
conservé	conserver	VERB	O	O	O
un	un	DET	O	O	O
coeur	coeur	NOUN	O	O	O
vivant	vivant	ADJ	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
bocal	bocal	NOUN	O	O	O
…	…	PUNCT	O	O	O
parfaitement	parfaitement	ADV	O	O	O
…	…	PUNCT	O	O	O

Il	il	PRON	O	O	O
l'	le	PRON	O	O	O
a	avoir	AUX	O	O	O
plongé	plonger	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
certain	certain	ADJ	O	O	O
sérum	sérum	NOUN	O	O	O
,	,	PUNCT	O	O	O
connu	connaître	VERB	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
coeur	coeur	NOUN	O	O	O
vit	voir	VERB	O	O	O
toujours	toujours	ADV	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
le	le	DET	O	O	O
coeur	coeur	NOUN	O	O	O
vit	voir	VERB	O	O	O
toujours	toujours	ADV	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Toujours	toujours	ADV	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Il	il	PRON	O	O	O
a	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
de	de	ADP	O	O	O
même	même	ADV	O	O	O
pour	pour	ADP	O	O	O
un	un	DET	O	O	O
morceau	morceau	NOUN	O	O	O
de	de	ADP	O	O	O
cerveau	cerveau	NOUN	O	O	O
…	…	PUNCT	O	O	O

Il	il	PRON	O	O	O
aurait	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
le	le	PRON	O	O	O
faire	faire	VERB	O	O	O
pour	pour	ADP	O	O	O
un	un	DET	O	O	O
cerveau	cerveau	NOUN	O	O	O
tout	tout	ADV	O	O	O
entier	entier	ADJ	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

–	–	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
incroyable	incroyable	ADJ	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
alors	alors	ADV	O	O	O
,	,	PUNCT	O	O	O
questionna	questionner	VERB	O	O	O
Mlle	mlle	NOUN	O	O	O
Barescat	barescat	PROPN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	DET	O	O	O
Jacques	jacques	PROPN	O	O	O
Cotentin	cotentin	PROPN	O	O	O
serait	être	AUX	O	O	O
un	un	DET	O	O	O
savant	savant	NOUN	O	O	O
dans	dans	ADP	O	O	O
ce	ce	DET	O	O	O
genre	genre	NOUN	O	O	O
-	-	NOUN	O	O	O
là	là	NOUN	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
–	–	PUNCT	O	O	O
Parfaitement	parfaitement	ADV	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
avoir	avoir	AUX	O	O	O
lu	lire	VERB	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
ai	avoir	AUX	O	O	O
dit	dire	VERB	O	O	O
et	et	CCONJ	O	O	O
aussi	aussi	ADV	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
vous	vous	PRON	O	O	O
dis	dire	VERB	O	O	O
pas	pas	ADV	O	O	O
…	…	PUNCT	O	O	O
parce	parce	SCONJ	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
le	le	PRON	O	O	O
répète	répéter	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
des	un	DET	O	O	O
choses	chose	NOUN	O	O	O
que	que	PRON	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
sauriez	savoir	VERB	O	O	O
comprendre	comprendre	VERB	O	O	O
…	…	PUNCT	O	O	O

je	je	PRON	O	O	O
déclare	déclarer	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
laissera	laisser	VERB	O	O	O
un	un	DET	O	O	O
jour	jour	NOUN	O	O	O
derrière	derrière	ADP	O	O	O
lui	luire	PRON	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
Carel	carel	PROPN	O	O	O
et	et	CCONJ	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
Rockefeller	rockefeller	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Pas	pas	ADV	O	O	O
possible	possible	ADJ	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
vous	vous	PRON	O	O	O
croyez	croire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
fait	faire	VERB	O	O	O
des	un	DET	O	O	O
expériences	expérience	NOUN	O	O	O
avec	avec	ADP	O	O	O
son	son	DET	O	O	O
Gabriel	gabriel	PROPN	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Mademoiselle	mademoiselle	NOUN	O	O	O
Barescat	barescat	PROPN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
suis	suivre	VERB	O	O	O
point	point	ADV	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
secret	secret	NOUN	O	O	O
des	de	ADP	O	O	O
dieux	dieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
dire	dire	VERB	O	O	O
des	un	DET	O	O	O
savants	savant	NOUN	O	O	O
qui	qui	PRON	O	O	O
sont	être	AUX	O	O	O
les	le	DET	O	O	O
dieux	dieu	NOUN	O	O	O
du	de	ADP	O	O	O
jour	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
ai	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
qu'	que	ADV	O	O	O
émettre	émettre	VERB	O	O	O
des	un	DET	O	O	O
hypothèses	hypothèse	NOUN	O	O	O
!	!	PUNCT	O	O	O

L'	le	DET	O	O	O
homme	homme	NOUN	O	O	O
de	de	ADP	O	O	O
science	science	NOUN	O	O	O
ne	ne	ADV	O	O	O
vit	voir	VERB	O	O	O
que	que	ADV	O	O	O
d'	de	ADP	O	O	O
hypothèses	hypothèse	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Leur	son	DET	O	O	O
Gabriel	gabriel	NOUN	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	ADV	O	O	O
être	être	ADV	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
tout	tout	ADV	O	O	O
,	,	PUNCT	O	O	O
qu'	que	ADV	O	O	O
un	un	DET	O	O	O
mutilé	mutilé	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
guerre	guerre	NOUN	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
veulent	vouloir	VERB	O	O	O
rafistoler	rafistoler	VERB	O	O	O
,	,	PUNCT	O	O	O
émit	émettre	VERB	O	O	O

Mlle	mlle	NOUN	O	O	O
Barescat	barescat	PROPN	O	O	O
.	.	PUNCT	O	O	O

Encore	encore	ADV	O	O	O
un	un	DET	O	O	O
peu	peu	NOUN	O	O	O
de	de	ADP	O	O	O
camomille	camomille	NOUN	O	O	O
,	,	PUNCT	O	O	O
madame	monsieur	NOUN	O	O	O
Camus	camus	PROPN	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Trop	trop	ADV	O	O	O
aimable	aimable	ADJ	O	O	O
,	,	PUNCT	O	O	O
mademoiselle	mademoiselle	NOUN	O	O	O
Barescat	barescat	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Il	il	PRON	O	O	O
est	être	AUX	O	O	O
bien	bien	ADV	O	O	O
beau	beau	ADJ	O	O	O
,	,	PUNCT	O	O	O
Gabriel	gabriel	PROPN	O	O	O
!	!	PUNCT	O	O	O

prononça	prononcer	VERB	O	O	O
Mme	mme	NOUN	O	O	O
Langlois	langlois	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Je	je	PRON	O	O	O
voudrais	vouloir	VERB	O	O	O
bien	bien	ADV	O	O	O
le	le	PRON	O	O	O
voir	voir	VERB	O	O	O
de	de	ADP	O	O	O
près	près	ADV	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O
déclara	déclarer	VERB	O	O	O
Mlle	mlle	NOUN	O	O	O
Barescat	barescat	PROPN	O	O	O
.	.	PUNCT	O	O	O

Où	où	PRON	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
son	son	DET	O	O	O
malheur	malheur	NOUN	O	O	O
,	,	PUNCT	O	O	O
mademoiselle	mademoiselle	NOUN	O	O	O
Barescat	barescat	PROPN	O	O	O
,	,	PUNCT	O	O	O
mercière	mercier	NOUN	O	O	O
,	,	PUNCT	O	O	O
voit	voir	VERB	O	O	O
enfin	enfin	ADV	O	O	O
Gabriel	gabriel	PROPN	O	O	O
de	de	ADP	O	O	O
près	près	ADV	O	O	O

À	à	ADP	O	O	O
ce	ce	DET	O	O	O
moment	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
Mme	mme	NOUN	O	O	O
Camus	camus	PROPN	O	O	O
se	se	PRON	O	O	O
leva	lever	VERB	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
J'	je	PRON	O	O	O
entends	entendre	VERB	O	O	O
des	un	DET	O	O	O
pas	pas	NOUN	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
rue	rue	NOUN	O	O	O
!	!	PUNCT	O	O	O

Je	je	PRON	O	O	O
parie	parier	VERB	O	O	O
que	que	SCONJ	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
M.	m.	NOUN	O	O	O
Tannegrin	tannegrin	PROPN	O	O	O
!	!	PUNCT	O	O	O

fit	faire	VERB	O	O	O
-	-	PRON	O	O	O
elle	lui	X	O	O	O

en	en	ADP	O	O	O
se	se	PRON	O	O	O
dirigeant	diriger	VERB	O	O	O
vers	vers	ADP	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ça	cela	PRON	O	O	O
ne	ne	ADV	O	O	O
serait	être	AUX	O	O	O
pas	pas	ADV	O	O	O
trop	trop	ADV	O	O	O
tôt	tôt	ADV	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
nous	nous	PRON	O	O	O
fasse	faire	AUX	O	O	O
rire	rire	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Toutes	tout	ADJ	O	O	O
ces	ce	DET	O	O	O
histoires	histoire	NOUN	O	O	O
me	me	PRON	O	O	O
donnent	donner	VERB	O	O	O
la	le	DET	O	O	O
chair	chair	NOUN	O	O	O
de	de	ADP	O	O	O
poule	poule	NOUN	O	O	O
à	à	ADP	O	O	O
moi	moi	PRON	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Écoutez	écouter	VERB	O	O	O
le	le	DET	O	O	O
vent	vent	NOUN	O	O	O
qui	qui	PRON	O	O	O
chante	cher	VERB	O	O	O
!	!	PUNCT	O	O	O

Avec	avec	ADP	O	O	O
ça	cela	PRON	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
commençait	commencer	VERB	O	O	O
à	à	ADP	O	O	O
neiger	neiger	VERB	O	O	O
quand	quand	SCONJ	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
arrivée	arriver	VERB	O	O	O
;	;	PUNCT	O	O	O

M.	m.	NOUN	O	O	O
Tannegrin	tannegrin	PROPN	O	O	O
ne	ne	ADV	O	O	O
viendra	venir	VERB	O	O	O
pas	pas	ADV	O	O	O
par	par	ADP	O	O	O
ce	ce	DET	O	O	O
temps	temps	NOUN	O	O	O
-	-	NOUN	O	O	O
là	là	NOUN	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O
opina	opiner	VERB	O	O	O
Mme	mme	NOUN	O	O	O
