phosphorescente	phosphorescent	ADJ	O	O	O
bout	bout	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
grand'vergue	grand'vergue	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Bien	bien	ADV	O	O	O
raisonné	raisonner	VERB	O	O	O
,	,	PUNCT	O	O	O
maître	maître	NOUN	O	O	O
Land	land	PROPN	O	O	O
,	,	PUNCT	O	O	O
répliquai	répliquer	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
a	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
encore	encore	ADV	O	O	O
fait	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
sache	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
de	de	DET	O	O	O
proposition	proposition	NOUN	O	O	O
à	à	ADP	O	O	O
cet	ce	DET	O	O	O
égard	égard	NOUN	O	O	O
.	.	PUNCT	O	O	O

Inutile	inutile	ADJ	O	O	O
donc	donc	ADV	O	O	O
de	de	ADP	O	O	O
discuter	discuter	VERB	O	O	O
le	le	DET	O	O	O
parti	parti	NOUN	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
devrions	devoir	VERB	O	O	O
prendre	prendre	VERB	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
cas	cas	NOUN	O	O	O
échéant	échéant	ADJ	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
le	le	PRON	O	O	O
répète	répéter	VERB	O	O	O
,	,	PUNCT	O	O	O
attendons	attendre	VERB	O	O	O
,	,	PUNCT	O	O	O
prenons	prendre	VERB	O	O	O
conseil	conseil	NOUN	O	O	O
des	de	ADP	O	O	O
circonstances	circonstance	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
faisons	faire	VERB	O	O	O
rien	rien	PRON	O	O	O
,	,	PUNCT	O	O	O
puisqu'	puisque	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
rien	rien	PRON	O	O	O
à	à	ADP	O	O	O
faire	faire	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Au	au	ADP	O	O	O
contraire	contraire	NOUN	O	O	O
!	!	PUNCT	O	O	O

monsieur	monsieur	NOUN	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
le	le	DET	O	O	O
harponneur	harponneur	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
voulait	vouloir	VERB	O	O	O
pas	pas	ADV	O	O	O
démordre	démordre	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
faire	faire	VERB	O	O	O
quelque	quelque	DET	O	O	O
chose	chose	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
!	!	PUNCT	O	O	O

quoi	quoi	PRON	O	O	O
donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
maître	maître	NOUN	O	O	O
Land	land	PROPN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Nous	nous	PRON	O	O	O
sauver	sauver	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Se	se	PRON	O	O	O
sauver	sauver	VERB	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
prison	prison	NOUN	O	O	O
«	«	PUNCT	O	O	O
terrestre	terrestre	ADJ	O	O	O
»	»	PUNCT	O	O	O
est	être	AUX	O	O	O
souvent	souvent	ADV	O	O	O
difficile	difficile	ADJ	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
prison	prison	NOUN	O	O	O
sous	sou	ADJ	O	O	O
-	-	NOUN	O	O	O
marine	marine	ADJ	O	O	O
,	,	PUNCT	O	O	O
cela	celer	PRON	O	O	O
me	me	PRON	O	O	O
paraît	paraître	VERB	O	O	O
absolument	absolument	ADV	O	O	O
impraticable	impraticable	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Allons	aller	VERB	O	O	O
,	,	PUNCT	O	O	O
ami	ami	NOUN	O	O	O
Ned	ned	PROPN	O	O	O
,	,	PUNCT	O	O	O
demanda	demander	VERB	O	O	O
Conseil	conseil	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
répondez	répondre	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
objection	objection	NOUN	O	O	O
de	de	ADP	O	O	O
monsieur	monsieur	NOUN	O	O	O
?	?	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
puis	pouvoir	VERB	O	O	O
croire	croire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
un	un	DET	O	O	O
Américain	américain	NOUN	O	O	O
soit	être	AUX	O	O	O
jamais	jamais	ADV	O	O	O
à	à	ADP	O	O	O
bout	bout	NOUN	O	O	O
de	de	ADP	O	O	O
ressources	ressource	NOUN	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O

Le	le	DET	O	O	O
harponneur	harponneur	NOUN	O	O	O
,	,	PUNCT	O	O	O
visiblement	visiblement	ADV	O	O	O
embarrassé	embarrasser	VERB	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
taisait	taire	VERB	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
fuite	fuite	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
conditions	condition	NOUN	O	O	O
où	où	PRON	O	O	O
le	le	DET	O	O	O
hasard	hasard	NOUN	O	O	O
nous	nous	PRON	O	O	O
avait	avoir	AUX	O	O	O
jetés	jeter	VERB	O	O	O
,	,	PUNCT	O	O	O
était	être	AUX	O	O	O
absolument	absolument	ADV	O	O	O
impossible	impossible	ADJ	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
un	un	DET	O	O	O
Canadien	canadien	NOUN	O	O	O
est	être	AUX	O	O	O
à	à	ADP	O	O	O
demi	demi	ADJ	O	O	O
Français	français	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
maître	maître	NOUN	O	O	O
Ned	ned	PROPN	O	O	O
Land	land	PROPN	O	O	O
le	le	PRON	O	O	O
fit	faire	AUX	O	O	O
bien	bien	ADV	O	O	O
voir	voir	VERB	O	O	O
par	par	ADP	O	O	O
sa	son	DET	O	O	O
réponse	réponse	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Ainsi	ainsi	ADV	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
Aronnax	aronnax	PROPN	O	O	O
,	,	PUNCT	O	O	O
reprit	reprendre	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
après	après	ADP	O	O	O
quelques	quelque	DET	O	O	O
instants	instant	NOUN	O	O	O
de	de	ADP	O	O	O
réflexion	réflexion	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
devinez	deviner	VERB	O	O	O
pas	pas	ADV	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
doivent	devoir	VERB	O	O	O
faire	faire	VERB	O	O	O
des	un	DET	O	O	O
gens	gens	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
peuvent	pouvoir	VERB	O	O	O
s'	se	PRON	O	O	O
échapper	échapper	VERB	O	O	O
de	de	ADP	O	O	O
leur	son	DET	O	O	O
prison	prison	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
ami	ami	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
bien	bien	ADV	O	O	O
simple	simple	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
qu'	que	SCONJ	O	O	O
ils	il	PRON	O	O	O
s'	se	PRON	O	O	O
arrangent	arranger	VERB	O	O	O
de	de	ADP	O	O	O
manière	manière	NOUN	O	O	O
à	à	ADP	O	O	O
y	y	PRON	O	O	O
rester	rester	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Parbleu	parbleu	PROPN	O	O	O
!	!	PUNCT	O	O	O

fit	faire	VERB	O	O	O
Conseil	conseil	NOUN	O	O	O
,	,	PUNCT	O	O	O
vaut	valoir	VERB	O	O	O
encore	encore	ADV	O	O	O
mieux	mieux	ADV	O	O	O
être	être	VERB	O	O	O
dedans	dedans	ADV	O	O	O
que	que	SCONJ	O	O	O
dessus	dessus	ADV	O	O	O
ou	ou	CCONJ	O	O	O
dessous	dessous	ADV	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
après	après	ADP	O	O	O
avoir	avoir	AUX	O	O	O
jeté	jeter	VERB	O	O	O
dehors	dehors	ADV	O	O	O
geôliers	geôlier	NOUN	O	O	O
,	,	PUNCT	O	O	O
porte	porte	NOUN	O	O	O
-	-	NOUN	O	O	O
clefs	clé	NOUN	O	O	O
et	et	CCONJ	O	O	O
gardiens	gardien	NOUN	O	O	O
,	,	PUNCT	O	O	O
ajouta	ajouter	VERB	O	O	O
Ned	ned	PROPN	O	O	O
Land	land	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Quoi	quoi	PRON	O	O	O
,	,	PUNCT	O	O	O
Ned	ned	PROPN	O	O	O
?	?	PUNCT	O	O	O

vous	vous	PRON	O	O	O
songeriez	songer	VERB	O	O	O
sérieusement	sérieusement	ADV	O	O	O
à	à	ADP	O	O	O
vous	vous	PRON	O	O	O
emparer	emparer	VERB	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
bâtiment	bâtiment	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Très	très	ADV	O	O	O
-	-	PUNCT	O	O	O
sérieusement	sérieusement	ADV	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
le	le	DET	O	O	O
Canadien	canadien	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
impossible	impossible	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Pourquoi	pourquoi	ADV	O	O	O
donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
?	?	PUNCT	O	O	O

Il	il	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
se	se	PRON	O	O	O
présenter	présenter	VERB	O	O	O
quelque	quelque	DET	O	O	O
chance	chance	NOUN	O	O	O
favorable	favorable	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
vois	voir	VERB	O	O	O
pas	pas	ADV	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
pourrait	pouvoir	VERB	O	O	O
nous	nous	PRON	O	O	O
empêcher	empêcher	VERB	O	O	O
d'	de	ADP	O	O	O
en	en	PRON	O	O	O
profiter	profiter	VERB	O	O	O
.	.	PUNCT	O	O	O

S'	se	SCONJ	O	O	O
ils	il	PRON	O	O	O
ne	ne	ADV	O	O	O
sont	être	AUX	O	O	O
qu'	que	ADV	O	O	O
une	un	DET	O	O	O
vingtaine	vingtaine	NOUN	O	O	O
d'	de	ADP	O	O	O
hommes	homme	NOUN	O	O	O
à	à	ADP	O	O	O
bord	bord	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
machine	machine	NOUN	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
ne	ne	ADV	O	O	O
feront	faire	VERB	O	O	O
pas	pas	ADV	O	O	O
reculer	reculer	VERB	O	O	O
deux	deux	NUM	O	O	O
Français	français	NOUN	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
Canadien	canadien	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
suppose	supposer	VERB	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O

Mieux	mieux	ADV	O	O	O
valait	valoir	VERB	O	O	O
admettre	admettre	VERB	O	O	O
la	le	DET	O	O	O
proposition	proposition	NOUN	O	O	O
du	de	ADP	O	O	O
harponneur	harponneur	NOUN	O	O	O
que	que	SCONJ	O	O	O
de	de	ADP	O	O	O
la	le	PRON	O	O	O
discuter	discuter	VERB	O	O	O
.	.	PUNCT	O	O	O

Aussi	aussi	ADV	O	O	O
,	,	PUNCT	O	O	O
me	me	PRON	O	O	O
contentai	contenter	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
de	de	ADP	O	O	O
répondre	répondre	VERB	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Laissons	laisser	VERB	O	O	O
venir	venir	VERB	O	O	O
les	le	DET	O	O	O
circonstances	circonstance	NOUN	O	O	O
,	,	PUNCT	O	O	O
maître	maître	NOUN	O	O	O
Land	land	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
verrons	voir	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
jusque	jusque	ADP	O	O	O
-	-	NOUN	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
en	en	PRON	O	O	O
prie	prier	VERB	O	O	O
,	,	PUNCT	O	O	O
contenez	contenir	VERB	O	O	O
votre	votre	DET	O	O	O
impatience	impatience	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
ne	ne	ADV	O	O	O
peut	pouvoir	VERB	O	O	O
agir	agir	VERB	O	O	O
que	que	ADV	O	O	O
par	par	ADP	O	O	O
ruse	ruse	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
en	en	ADP	O	O	O
vous	vous	PRON	O	O	O
emportant	emporter	VERB	O	O	O
que	que	PRON	O	O	O
vous	vous	PRON	O	O	O
ferez	faire	VERB	O	O	O
naître	naître	VERB	O	O	O
des	un	DET	O	O	O
chances	chance	NOUN	O	O	O
favorables	favorable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Promettez	promettre	VERB	O	O	O
-	-	PRON	O	O	O
moi	moi	PRON	O	O	O
donc	donc	ADV	O	O	O
que	que	SCONJ	O	O	O
vous	vous	PRON	O	O	O
accepterez	accepter	VERB	O	O	O
la	le	DET	O	O	O
situation	situation	NOUN	O	O	O
sans	sans	ADP	O	O	O
trop	trop	ADV	O	O	O
de	de	ADP	O	O	O
colère	colère	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
le	le	PRON	O	O	O
promets	promettre	VERB	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
Ned	ned	PROPN	O	O	O
Land	land	PROPN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
ton	ton	NOUN	O	O	O
peu	peu	ADV	O	O	O
rassurant	rassurant	ADJ	O	O	O
.	.	PUNCT	O	O	O

Pas	pas	ADV	O	O	O
un	un	DET	O	O	O
mot	mot	NOUN	O	O	O
violent	violent	ADJ	O	O	O
ne	ne	ADV	O	O	O
sortira	sortir	VERB	O	O	O
de	de	ADP	O	O	O
ma	mon	DET	O	O	O
bouche	bouche	NOUN	O	O	O
,	,	PUNCT	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
geste	geste	NOUN	O	O	O
brutal	brutal	ADJ	O	O	O
ne	ne	ADV	O	O	O
me	me	PRON	O	O	O
trahira	trahir	VERB	O	O	O
,	,	PUNCT	O	O	O
quand	quand	ADV	O	O	O
bien	bien	ADV	O	O	O
même	même	ADV	O	O	O
le	le	DET	O	O	O
service	service	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
table	table	NOUN	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
ferait	faire	VERB	O	O	O
pas	pas	ADV	O	O	O
avec	avec	ADP	O	O	O
toute	tout	ADJ	O	O	O
la	le	DET	O	O	O
régularité	régularité	NOUN	O	O	O
désirable	désirable	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
J'	je	PRON	O	O	O
ai	avoir	VERB	O	O	O
votre	votre	DET	O	O	O
parole	parole	NOUN	O	O	O
,	,	PUNCT	O	O	O
Ned	ned	PROPN	O	O	O
,	,	PUNCT	O	O	O
»	»	PUNCT	O	O	O
répondis	répondre	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
au	au	ADP	O	O	O
Canadien	canadien	PROPN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
conversation	conversation	NOUN	O	O	O
fut	être	AUX	O	O	O
suspendue	suspendre	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
chacun	chacun	PRON	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
se	se	PRON	O	O	O
mit	mettre	VERB	O	O	O
à	à	ADP	O	O	O
réfléchir	réfléchir	VERB	O	O	O
à	à	ADP	O	O	O
part	part	NOUN	O	O	O
soi	soi	PRON	O	O	O
.	.	PUNCT	O	O	O

J'	je	PRON	O	O	O
avouerai	avouer	VERB	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
mon	mon	DET	O	O	O
compte	compte	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
malgré	malgré	ADP	O	O	O
l'	le	DET	O	O	O
assurance	assurance	NOUN	O	O	O
du	de	ADP	O	O	O
harponneur	harponneur	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
conservais	conserver	VERB	O	O	O
aucune	aucun	DET	O	O	O
illusion	illusion	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
admettais	admettre	VERB	O	O	O
pas	pas	ADV	O	O	O
ces	ce	DET	O	O	O
chances	chance	NOUN	O	O	O
favorables	favorable	ADJ	O	O	O
dont	dont	PRON	O	O	O
Ned	ned	PROPN	O	O	O
Land	land	PROPN	O	O	O
avait	avoir	AUX	O	O	O
parlé	parler	VERB	O	O	O
.	.	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
être	être	AUX	O	O	O
si	si	ADV	O	O	O
sûrement	sûrement	ADV	O	O	O
manoeuvré	manoeuvrer	VERB	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
bateau	bateau	NOUN	O	O	O
sous	sou	ADJ	O	O	O
-	-	NOUN	O	O	O
marin	marin	ADJ	O	O	O
exigeait	exiger	VERB	O	O	O
un	un	DET	O	O	O
nombreux	nombreux	ADJ	O	O	O
équipage	équipage	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
conséquemment	conséquemment	ADV	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
cas	cas	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
lutte	lutte	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
aurions	avoir	VERB	O	O	O
affaire	affaire	NOUN	O	O	O
à	à	ADP	O	O	O
trop	trop	ADV	O	O	O
forte	fort	ADJ	O	O	O
partie	partie	NOUN	O	O	O
.	.	PUNCT	O	O	O

D'	de	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
fallait	falloir	VERB	O	O	O
,	,	PUNCT	O	O	O
avant	avant	ADP	O	O	O
tout	tout	ADV	O	O	O
,	,	PUNCT	O	O	O
être	être	AUX	O	O	O
libres	libre	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
étions	être	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
voyais	voir	VERB	O	O	O
même	même	ADV	O	O	O
aucun	aucun	DET	O	O	O
moyen	moyen	NOUN	O	O	O
de	de	ADP	O	O	O
fuir	fuir	VERB	O	O	O
cette	ce	DET	O	O	O
cellule	cellule	NOUN	O	O	O
de	de	ADP	O	O	O
tôle	tôle	NOUN	O	O	O
si	si	ADV	O	O	O
hermétiquement	hermétiquement	ADV	O	O	O
fermée	fermé	ADJ	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
pour	pour	ADP	O	O	O
peu	peu	ADV	O	O	O
que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
étrange	étrange	ADJ	O	O	O
commandant	commandant	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
bateau	bateau	NOUN	O	O	O
eût	avoir	VERB	O	O	O
un	un	DET	O	O	O
secret	secret	NOUN	O	O	O
à	à	ADP	O	O	O
garder	garder	VERB	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
paraissait	paraître	VERB	O	O	O
au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
probable	probable	ADJ	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
laisserait	laisser	VERB	O	O	O
pas	pas	ADV	O	O	O
agir	agir	VERB	O	O	O
librement	librement	ADV	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
bord	bord	NOUN	O	O	O
.	.	PUNCT	O	O	O

Maintenant	maintenant	ADV	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
débarrasserait	débarrasser	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
violence	violence	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
nous	nous	PRON	O	O	O
jetterait	jeter	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
un	un	DET	O	O	O
jour	jour	NOUN	O	O	O
sur	sur	ADP	O	O	O
quelque	quelque	DET	O	O	O
coin	coin	NOUN	O	O	O
de	de	ADP	O	O	O
terre	terre	NOUN	O	O	O
?	?	PUNCT	O	O	O

c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
là	là	ADV	O	O	O
l'	le	DET	O	O	O
inconnu	inconnu	ADJ	O	O	O
.	.	PUNCT	O	O	O

Toutes	tout	ADJ	O	O	O
ces	ce	DET	O	O	O
hypothèses	hypothèse	NOUN	O	O	O
me	me	PRON	O	O	O
semblaient	sembler	VERB	O	O	O
extrêmement	extrêmement	ADV	O	O	O
plausibles	plausible	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
fallait	falloir	VERB	O	O	O
être	être	AUX	O	O	O
un	un	DET	O	O	O
harponneur	harponneur	NOUN	O	O	O
pour	pour	ADP	O	O	O
espérer	espérer	VERB	O	O	O
de	de	ADP	O	O	O
reconquérir	reconquérir	VERB	O	O	O
sa	son	DET	O	O	O
liberté	liberté	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
compris	comprendre	VERB	O	O	O
d'	de	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
idées	idée	NOUN	O	O	O
de	de	ADP	O	O	O
Ned	ned	PROPN	O	O	O
Land	land	PROPN	O	O	O
s'	se	PRON	O	O	O
aigrissaient	aigrir	VERB	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
réflexions	réflexion	NOUN	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
emparaient	emparer	VERB	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
cerveau	cerveau	NOUN	O	O	O
.	.	PUNCT	O	O	O

J'	je	PRON	O	O	O
entendais	entendre	VERB	O	O	O
peu	peu	ADV	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
les	le	DET	O	O	O
jurons	juron	NOUN	O	O	O
gronder	gronder	VERB	O	O	O
au	au	ADP	O	O	O
fond	fond	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
gosier	gosier	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
voyais	voir	VERB	O	O	O
ses	son	DET	O	O	O
gestes	geste	NOUN	O	O	O
redevenir	redevenir	VERB	O	O	O
menaçants	menaçant	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
se	se	PRON	O	O	O
levait	lever	VERB	O	O	O
,	,	PUNCT	O	O	O
tournait	tourner	VERB	O	O	O
comme	comme	ADP	O	O	O
une	un	DET	O	O	O
bête	bête	NOUN	O	O	O
fauve	fauve	ADJ	O	O	O
en	en	ADP	O	O	O
cage	cage	NOUN	O	O	O
,	,	PUNCT	O	O	O
frappait	frapper	VERB	O	O	O
les	le	DET	O	O	O
murs	mur	NOUN	O	O	O
du	de	ADP	O	O	O
pied	pied	NOUN	O	O	O
et	et	CCONJ	O	O	O
du	de	ADP	O	O	O
poing	poing	NOUN	O	O	O
.	.	PUNCT	O	O	O

D'	de	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
s'	se	PRON	O	O	O
écoulait	écouler	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
faim	faim	NOUN	O	O	O
se	se	PRON	O	O	O
faisait	faire	AUX	O	O	O
cruellement	cruellement	ADV	O	O	O
sentir	sentir	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
