I	i	PUNCT	O	O	O
s'	se	PRON	O	O	O
adapta	adapter	VERB	O	O	O
les	le	DET	O	O	O
ailes	aile	NOUN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
peine	peiner	ADV	O	O	O
les	le	PRON	O	O	O
eut	avoir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
assujetties	assujettir	VERB	O	O	O
à	à	ADP	O	O	O
ses	son	DET	O	O	O
épaules	épaule	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
sentit	sentir	VERB	O	O	O
soulevé	soulever	VERB	O	O	O
et	et	CCONJ	O	O	O
lancé	lancer	VERB	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
immensité	immensité	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
prononça	prononcer	VERB	O	O	O
qu'	que	ADV	O	O	O
un	un	DET	O	O	O
nom	nom	NOUN	O	O	O
:	:	PUNCT	O	O	O
Miriani	miriani	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
envola	envoler	VERB	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
eût	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
quelque	quelque	DET	O	O	O
oiseau	oiseau	NOUN	O	O	O
géant	géant	ADJ	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
airs	air	NOUN	O	O	O
.	.	PUNCT	O	O	O

IX	ix	PUNCT	O	O	O

Il	il	PRON	O	O	O
lui	luire	PRON	O	O	O
fallut	falloir	VERB	O	O	O
quelques	quelque	DET	O	O	O
minutes	minute	NOUN	O	O	O
pour	pour	ADP	O	O	O
dompterl'	dompterl'	VERB	O	O	O
oeuvre	oeuvre	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
mains	main	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
en	en	PRON	O	O	O
fut	être	AUX	O	O	O
bientôt	bientôt	ADV	O	O	O
maître	maître	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
toute	tout	ADJ	O	O	O
la	le	DET	O	O	O
nuit	nuit	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
la	le	PRON	O	O	O
passa	passer	VERB	O	O	O
à	à	ADP	O	O	O
parcourir	parcourir	VERB	O	O	O
les	le	DET	O	O	O
airs	air	NOUN	O	O	O
:	:	PUNCT	O	O	O
tantôt	tantôt	CCONJ	O	O	O
s'	se	PRON	O	O	O
élevant	élever	VERB	O	O	O
comme	comme	ADP	O	O	O
une	un	DET	O	O	O
flèche	flèche	NOUN	O	O	O
à	à	ADP	O	O	O
des	un	DET	O	O	O
hauteurs	hauteur	NOUN	O	O	O
infinies	infini	ADJ	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
rapidité	rapidité	NOUN	O	O	O
effrayante	effrayant	ADJ	O	O	O
;	;	PUNCT	O	O	O

tantôt	tantôt	CCONJ	O	O	O
décrivant	décrire	VERB	O	O	O
des	un	DET	O	O	O
courbes	courbe	NOUN	O	O	O
,	,	PUNCT	O	O	O
traversant	traverser	VERB	O	O	O
de	de	DET	O	O	O
vastesforêts	vastesforêt	NOUN	O	O	O
,	,	PUNCT	O	O	O
surprenant	surprendre	VERB	O	O	O
dans	dans	ADP	O	O	O
leurs	leur	DET	O	O	O
nids	nid	NOUN	O	O	O
les	le	DET	O	O	O
oiseaux	oiseau	NOUN	O	O	O
affolés	affoler	VERB	O	O	O
,	,	PUNCT	O	O	O
dont	dont	PRON	O	O	O
le	le	DET	O	O	O
chant	chant	NOUN	O	O	O
se	se	PRON	O	O	O
taisait	taire	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
approche	approche	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
miracle	miracle	NOUN	O	O	O
était	être	AUX	O	O	O
produit	produire	VERB	O	O	O
!	!	PUNCT	O	O	O

Désormais	désormais	ADV	O	O	O
l'	le	DET	O	O	O
homme	homme	NOUN	O	O	O
avait	avoir	VERB	O	O	O
des	un	DET	O	O	O
ailes	aile	NOUN	O	O	O
!	!	PUNCT	O	O	O

L'	le	DET	O	O	O
inventeur	inventeur	NOUN	O	O	O
rentra	rentrer	VERB	O	O	O
chez	chez	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
plus	plus	ADV	O	O	O
le	le	DET	O	O	O
même	même	ADJ	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
transformé	transformer	VERB	O	O	O
,	,	PUNCT	O	O	O
radieux	radieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
éclairs	éclair	NOUN	O	O	O
du	de	ADP	O	O	O
succès	succès	NOUN	O	O	O
donnaient	donner	VERB	O	O	O
à	à	ADP	O	O	O
ses	son	DET	O	O	O
regards	regard	NOUN	O	O	O
des	un	DET	O	O	O
rayonnements	rayonnement	NOUN	O	O	O
splendides	splendide	ADJ	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
lendemain	lendemain	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
rendit	rendre	VERB	O	O	O
au	au	ADP	O	O	O
Marais	marais	PROPN	O	O	O
,	,	PUNCT	O	O	O
chez	chez	ADP	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
petits	petit	ADJ	O	O	O
fabricants	fabricant	NOUN	O	O	O
dont	dont	PRON	O	O	O
regorgeait	regorger	VERB	O	O	O
Paris	paris	PROPN	O	O	O
.	.	PUNCT	O	O	O

Paris	paris	PROPN	O	O	O
toujours	toujours	ADV	O	O	O
renferme	renfermer	VERB	O	O	O
dans	dans	ADP	O	O	O
ses	son	DET	O	O	O
murs	mur	NOUN	O	O	O
une	un	DET	O	O	O
foule	foule	NOUN	O	O	O
de	de	ADP	O	O	O
déclassés	déclassé	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
arts	art	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
commerce	commerce	NOUN	O	O	O
et	et	CCONJ	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
industrie	industrie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
plus	plus	ADV	O	O	O
curieux	curieux	ADJ	O	O	O
sont	être	AUX	O	O	O
les	le	DET	O	O	O
déclassés	déclassé	NOUN	O	O	O
du	de	ADP	O	O	O
commerce	commerce	NOUN	O	O	O
;	;	PUNCT	O	O	O

je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
parler	parler	VERB	O	O	O
des	de	ADP	O	O	O
fabricants	fabricant	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
article	article	NOUN	O	O	O
de	de	ADP	O	O	O
Paris	paris	PROPN	O	O	O
.	.	PUNCT	O	O	O

Qui	qui	PRON	O	O	O
saura	savoir	VERB	O	O	O
les	le	DET	O	O	O
miracles	miracle	NOUN	O	O	O
de	de	ADP	O	O	O
génie	génie	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
patience	patience	NOUN	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
enfantaientchaque	enfantaientchaque	VERB	O	O	O
jour	jour	NOUN	O	O	O
entre	entrer	ADP	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
Saint	saint	PROPN	O	O	O
-	-	PROPN	O	O	O
Denis	denis	PROPN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
Saint	saint	PROPN	O	O	O
-	-	PROPN	O	O	O
Martin	martin	PROPN	O	O	O
.	.	PUNCT	O	O	O

Quelles	quel	DET	O	O	O
misères	misère	NOUN	O	O	O
curieuses	curieux	ADJ	O	O	O
et	et	CCONJ	O	O	O
quelles	quel	DET	O	O	O
fortunes	fortune	NOUN	O	O	O
incroyables	incroyable	ADJ	O	O	O
on	on	PRON	O	O	O
pouvait	pouvoir	VERB	O	O	O
découvrir	découvrir	VERB	O	O	O
parmi	parmi	ADP	O	O	O
ces	ce	DET	O	O	O
bohèmes	bohème	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
industrie	industrie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
un	un	PRON	O	O	O
n'	ne	ADV	O	O	O
a	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
mangé	manger	VERB	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
se	se	PRON	O	O	O
procurer	procurer	VERB	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
quartierdu	quartierdu	ADP	O	O	O
Sentier	sentier	PROPN	O	O	O
,	,	PUNCT	O	O	O
lapièce	lapièce	NOUN	O	O	O
de	de	ADP	O	O	O
mousseline	mousseline	NOUN	O	O	O
avec	avec	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
il	il	PRON	O	O	O
va	aller	VERB	O	O	O
créer	créer	VERB	O	O	O
des	un	DET	O	O	O
myriades	myriade	NOUN	O	O	O
de	de	ADP	O	O	O
fleurs	fleur	NOUN	O	O	O
artificielles	artificiel	ADJ	O	O	O
qui	qui	PRON	O	O	O
apprendront	apprendre	VERB	O	O	O
aux	à	ADP	O	O	O
générations	génération	NOUN	O	O	O
étonnées	étonner	VERB	O	O	O
si	si	SCONJ	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
sera	être	AUX	O	O	O
propice	propice	ADJ	O	O	O
pour	pour	ADP	O	O	O
aller	aller	VERB	O	O	O
à	à	ADP	O	O	O
Saint	saint	PROPN	O	O	O
-	-	PROPN	O	O	O
Cloud	cloud	PROPN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
si	si	SCONJ	O	O	O
saint	saint	PROPN	O	O	O
Médard	médard	PROPN	O	O	O
est	être	AUX	O	O	O
digne	digne	ADJ	O	O	O
de	de	ADP	O	O	O
foi	foi	NOUN	O	O	O
.	.	PUNCT	O	O	O

Plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
un	un	PRON	O	O	O
a	avoir	AUX	O	O	O
déposé	déposer	VERB	O	O	O
chez	chez	ADP	O	O	O
la	le	DET	O	O	O
tante	tante	NOUN	O	O	O
complaisante	complaisant	ADJ	O	O	O
,	,	PUNCT	O	O	O
son	son	DET	O	O	O
dernier	dernier	ADJ	O	O	O
matelas	matelas	NOUN	O	O	O
pour	pour	ADP	O	O	O
acheter	acheter	VERB	O	O	O
quelques	quelque	DET	O	O	O
feuilles	feuille	NOUN	O	O	O
de	de	ADP	O	O	O
papier	papier	NOUN	O	O	O
doré	doré	ADJ	O	O	O
avec	avec	ADP	O	O	O
lesquelles	lequel	PRON	O	O	O
,	,	PUNCT	O	O	O
grâce	grâce	NOUN	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
procédé	procédé	NOUN	O	O	O
bizarre	bizarre	ADJ	O	O	O
,	,	PUNCT	O	O	O
notre	notre	DET	O	O	O
artiste	artiste	NOUN	O	O	O
va	aller	VERB	O	O	O
jeter	jeter	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
place	place	NOUN	O	O	O
un	un	DET	O	O	O
nouvel	nouveau	ADJ	O	O	O
article	article	NOUN	O	O	O
qui	qui	PRON	O	O	O
pendant	pendant	ADP	O	O	O
huit	huit	NUM	O	O	O
jours	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
plus	plus	ADV	O	O	O
ni	ni	CCONJ	O	O	O
moins	moins	ADV	O	O	O
,	,	PUNCT	O	O	O
aura	avoir	VERB	O	O	O
un	un	DET	O	O	O
retentissement	retentissement	NOUN	O	O	O
effrayant	effrayant	ADJ	O	O	O
,	,	PUNCT	O	O	O
sera	être	VERB	O	O	O
dans	dans	ADP	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
mains	main	NOUN	O	O	O
,	,	PUNCT	O	O	O
partira	partir	VERB	O	O	O
pour	pour	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
pays	pays	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
après	après	ADP	O	O	O
avoir	avoir	AUX	O	O	O
inondé	inonder	VERB	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
faisant	faire	VERB	O	O	O
la	le	DET	O	O	O
fortune	fortune	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
inventeur	inventeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
disparaîtra	disparaître	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
consommation	consommation	NOUN	O	O	O
et	et	CCONJ	O	O	O
s'	se	PRON	O	O	O
éteindra	éteindre	VERB	O	O	O
comme	comme	ADP	O	O	O
s'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
jamais	jamais	ADV	O	O	O
existé	exister	VERB	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
fut	être	AUX	O	O	O
chez	chez	ADP	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
habiles	habile	ADJ	O	O	O
ouvriers	ouvrier	NOUN	O	O	O
que	que	PRON	O	O	O
s'	se	PRON	O	O	O
arrêta	arrêter	VERB	O	O	O
Dartois	dartois	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Voici	voici	VERB	O	O	O
un	un	DET	O	O	O
modèle	modèle	NOUN	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
dit	dire	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
m'	me	PRON	O	O	O
en	en	PRON	O	O	O
faut	falloir	VERB	O	O	O
mille	mille	PRON	O	O	O
pour	pour	ADP	O	O	O
ce	ce	DET	O	O	O
soir	soir	NOUN	O	O	O

—	—	PUNCT	O	O	O
Tiens	tenir	VERB	O	O	O
!	!	PUNCT	O	O	O
des	un	DET	O	O	O
nageoires	nageoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
l'	le	DET	O	O	O
artiste	artiste	NOUN	O	O	O
,	,	PUNCT	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
vous	vous	PRON	O	O	O
voulez	vouloir	VERB	O	O	O
peupler	peupler	VERB	O	O	O
des	un	DET	O	O	O
aquariums	aquarium	NOUN	O	O	O
avec	avec	ADP	O	O	O
des	un	DET	O	O	O
poissons	poisson	NOUN	O	O	O
en	en	ADP	O	O	O
caoutchouc	caoutchouc	NOUN	O	O	O
?	?	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
une	un	DET	O	O	O
idée	idée	NOUN	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
en	en	PRON	O	O	O
suis	suivre	VERB	O	O	O
,	,	PUNCT	O	O	O
part	part	NOUN	O	O	O
à	à	ADP	O	O	O
deux	deux	NUM	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
mille	mille	NUM	O	O	O
objets	objet	NOUN	O	O	O
semblables	semblable	ADJ	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
échantillon	échantillon	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
paierai	payer	VERB	O	O	O
ce	ce	PRON	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
faudra	falloir	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
aura	avoir	VERB	O	O	O
probablement	probablement	ADV	O	O	O
Une	un	DET	O	O	O
commande	commande	NOUN	O	O	O
plus	plus	ADV	O	O	O
forte	fort	ADJ	O	O	O
dans	dans	ADP	O	O	O
trois	trois	NUM	O	O	O
jours	jour	NOUN	O	O	O
.	.	PUNCT	O	O	O

.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Pardon	pardon	NOUN	O	O	O
,	,	PUNCT	O	O	O
monseigneur	monseigneur	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
en	en	ADP	O	O	O
souriant	sourire	VERB	O	O	O
l'	le	DET	O	O	O
artiste	artiste	NOUN	O	O	O
,	,	PUNCT	O	O	O
éclairez	éclairer	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
la	le	DET	O	O	O
commande	commande	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Voici	voici	VERB	O	O	O
mille	mille	NUM	O	O	O
francs	franc	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Dartois	dartois	PROPN	O	O	O
en	en	ADP	O	O	O
lui	luire	PRON	O	O	O
remettant	remettre	VERB	O	O	O
un	un	DET	O	O	O
billet	billet	NOUN	O	O	O
de	de	ADP	O	O	O
banque	banque	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
trop	trop	ADV	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
l'	le	DET	O	O	O
artiste	artiste	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
s'	se	PRON	O	O	O
inclinant	incliner	VERB	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
rendsjamais	rendsjamer	VERB	O	O	O
la	le	DET	O	O	O
monnaie	monnaie	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
en	en	PRON	O	O	O
ferai	faire	VERB	O	O	O
deux	deux	DET	O	O	O
mille	mille	PRON	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
vos	votre	DET	O	O	O
nageoires	nageoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
si	si	SCONJ	O	O	O
vous	vous	PRON	O	O	O
le	le	PRON	O	O	O
désirez	désirer	VERB	O	O	O
,	,	PUNCT	O	O	O
elles	lui	PRON	O	O	O
diront	dire	VERB	O	O	O
papa	papa	NOUN	O	O	O
et	et	CCONJ	O	O	O
maman	maman	NOUN	O	O	O
.	.	PUNCT	O	O	O

Notreinventeurne	notreinventeurne	NOUN	O	O	O
puts'	puts'	SYM	O	O	O
empêcherdesourire	empêcherdesourire	PROPN	O	O	O

etsortit	etsortit	NOUN	O	O	O
.	.	PUNCT	O	O	O

X	x	PROPN	O	O	O

Le	le	DET	O	O	O
lendemain	lendemain	NOUN	O	O	O
Dartois	dartois	PROPN	O	O	O
,	,	PUNCT	O	O	O
accompagné	accompagner	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
ouvrier	ouvrier	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
rendit	rendre	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
caserne	caserne	NOUN	O	O	O
Thiers	thiers	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
était	être	AUX	O	O	O
située'	située'	VERB	O	O	O
place	place	NOUN	O	O	O
du	de	ADP	O	O	O
Chàteau	chàteau	PROPN	O	O	O
-	-	PROPN	O	O	O
d'	de	ADP	O	O	O
Eau	eau	NOUN	O	O	O
.	.	PUNCT	O	O	O

Sur	sur	ADP	O	O	O
cette	ce	DET	O	O	O
place	place	NOUN	O	O	O
on	on	PRON	O	O	O
avait	avoir	AUX	O	O	O
érigé	ériger	VERB	O	O	O
une	un	DET	O	O	O
colossale	colossal	ADJ	O	O	O
statue	statue	NOUN	O	O	O
au	au	ADP	O	O	O
Libérateur	libérateur	NOUN	O	O	O
du	de	ADP	O	O	O
territoire	territoire	NOUN	O	O	O
.	.	PUNCT	O	O	O

Avec	avec	ADP	O	O	O
les	le	DET	O	O	O
années	année	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
gloire	gloire	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
illustre	illustre	ADJ	O	O	O
citoyen	citoyen	NOUN	O	O	O
avait	avoir	AUX	O	O	O
encore	encore	ADV	O	O	O
grandi	grandir	VERB	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
reconnaissance	reconnaissance	NOUN	O	O	O
publique	public	ADJ	O	O	O
lui	luire	PRON	O	O	O
avait	avoir	AUX	O	O	O
élevé	élever	VERB	O	O	O
un	un	DET	O	O	O
monument	monument	NOUN	O	O	O
splendide	splendide	ADJ	O	O	O

.	.	PUNCT	O	O	O

La	le	DET	O	O	O
statue	statue	NOUN	O	O	O
était	être	AUX	O	O	O
en	en	ADP	O	O	O
marbre	marbre	NOUN	O	O	O
blanc	blanc	ADJ	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
grand	grand	ADJ	O	O	O
homme	homme	NOUN	O	O	O
était	être	AUX	O	O	O
debout	debout	ADJ	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
main	main	NOUN	O	O	O
appuyée	appuyer	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
lion	lion	NOUN	O	O	O
de	de	ADP	O	O	O
Belfort	belfort	PROPN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
immense	immense	ADJ	O	O	O
génie	génie	NOUN	O	O	O
aux	à	ADP	O	O	O
ailes	aile	NOUN	O	O	O
déployées	déployer	VERB	O	O	O
couronnait	couronner	VERB	O	O	O
J'	j'	PROPN	O	O	O
homme	homme	NOUN	O	O	O
d'	de	ADP	O	O	O
État	état	NOUN	O	O	O
de	de	ADP	O	O	O
lauriers	laurier	NOUN	O	O	O
d'	de	ADP	O	O	O
or	or	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
grille	grille	NOUN	O	O	O
qui	qui	PRON	O	O	O
entourait	entourer	VERB	O	O	O
le	le	DET	O	O	O
monument	monument	NOUN	O	O	O
,	,	PUNCT	O	O	O
était	être	AUX	O	O	O
littéralement	littéralement	ADV	O	O	O
couverte	couvrir	VERB	O	O	O
de	de	ADP	O	O	O
couronnes	couronne	NOUN	O	O	O
d'	de	ADP	O	O	O
immortelles	immortelle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Dartois	dartois	PROPN	O	O	O
passa	passer	VERB	O	O	O
devant	devant	ADP	O	O	O
la	le	DET	O	O	O
statue	statue	NOUN	O	O	O
et	et	CCONJ	O	O	O
pénétra	pénétrer	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
caserne	caserne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Introduit	introduire	VERB	O	O	O
lires	lire	NOUN	O	O	O
du	de	ADP	O	O	O
colonel	colonel	NOUN	O	O	O
dont	dont	PRON	O	O	O
le	le	DET	O	O	O
cabinet	cabinet	NOUN	O	O	O
était	être	AUX	O	O	O
situé	situer	VERB	O	O	O
au	au	ADP	O	O	O
premier	premier	ADJ	O	O	O
étage	étage	NOUN	O	O	O
,	,	PUNCT	O	O	O
Dartois	dartois	PROPN	O	O	O
en	en	ADP	O	O	O
peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
mots	mot	NOUN	O	O	O

essaya	essayer	VERB	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
expliquer	expliquer	VERB	O	O	O
sa	son	DET	O	O	O
découverte	découverte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Celui	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
le	le	PRON	O	O	O
prit	prendre	VERB	O	O	O
d'	de	ADP	O	O	O
abord	abord	NOUN	O	O	O
pour	pour	ADP	O	O	O
un	un	DET	O	O	O
fou	fou	NOUN	O	O	O
.	.	PUNCT	O	O	O

Devant	devant	ADP	O	O	O
son	son	DET	O	O	O
hésitation	hésitation	NOUN	O	O	O
Dartois	dartois	PROPN	O	O	O
adapta	adapter	VERB	O	O	O
ses	son	DET	O	O	O
ailes	aile	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
fenêtre	fenêtre	NOUN	O	O	O
étant	être	AUX	O	O	O
ouverte	ouvert	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
élança	élancer	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
cour	cour	NOUN	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
fit	faire	VERB	O	O	O
le	le	DET	O	O	O
tour	tour	NOUN	O	O	O
en	en	ADP	O	O	O
quelques	quelque	DET	O	O	O
minutes	minute	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
ébahissementdu	ébahissementdu	NOUN	O	O	O
colonel	colonel	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	de	ADP	O	O	O
officiers	officier	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	de	ADP	O	O	O
soldats	soldat	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
précipitaient	précipiter	VERB	O	O	O
à	à	ADP	O	O	O
toutesles	toutesles	DET	O	O	O
fenêtres	fenêtre	NOUN	O	O	O
pour	pour	ADP	O	O	O
voir	voir	VERB	O	O	O
l'	le	DET	O	O	O
homme	homme	NOUN	O	O	O
volant	volant	ADJ	O	O	O
.	.	PUNCT	O	O	O

Dartois	dartois	PROPN	O	O	O
ayant	avoir	AUX	O	O	O
rejoint	rejoindre	VERB	O	O	O
le	le	DET	O	O	O
colonel	colonel	NOUN	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
dit	dire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
apporté	apporter	VERB	O	O	O
avec	avec	ADP	O	O	O
lui	luire	PRON	O	O	O
mille	mille	NUM	O	O	O
autres	autre	ADJ	O	O	O
ailes	aile	NOUN	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
voulait	vouloir	VERB	O	O	O
faire	faire	VERB	O	O	O
hommage	hommage	NOUN	O	O	O
à	à	ADP	O	O	O
